id_mutation,date_mutation,nature_mutation,price,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,nom_commune,code_departement,lot1_surface_carrez,surface_reelle_bati,type_local,nombre_pieces_principales,surface_terrain,longitude,latitude
2020-675991,2020-01-30,Vente,550000.0,1,,GR GDE RUE DES FEUILLANTS,2745,69001,Lyon 1er Arrondissement,69,112.12,110.0,Appartement,4,0.0,4.83706,45.77027
2020-675992,2020-02-12,Vente,13200.0,135,,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.78154,45.75412
2020-675994,2020-01-27,Vente,180000.0,3,,RUE DE TREVES,7120,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.83418,45.80018
2020-675994,2020-01-27,Vente,180000.0,3,A,RUE DE TREVES,7120,69009,Lyon 9e Arrondissement,69,45.29,45.0,Appartement,2,0.0,4.83418,45.80018
2020-675996,2020-02-03,Vente,420000.0,23,,RUE DOC ALBERIC PONT,2193,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.79909,45.75325
2020-675996,2020-02-03,Vente,420000.0,23,T,RUE DOC ALBERIC PONT,2193,69005,Lyon 5e Arrondissement,69,,112.0,Appartement,4,0.0,4.79909,45.75325
2020-675999,2020-01-29,Vente,15000.0,12,,RUE FRANKLIN,2885,69002,Lyon 2e Arrondissement,69,,55.0,Appartement,1,0.0,4.82663,45.75293
2020-676005,2020-02-06,Vente,553000.0,11,A,RUE STE-CATHERINE,6610,69001,Lyon 1er Arrondissement,69,158.05,80.0,Appartement,2,0.0,4.8332,45.76829
2020-676005,2020-02-06,Vente,553000.0,11,A,RUE STE-CATHERINE,6610,69001,Lyon 1er Arrondissement,69,,80.0,Appartement,3,0.0,4.8332,45.76829
2020-676007,2020-01-16,Vente,1052800.0,30,,RUE CHAZIERE,1600,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81852,45.77569
2020-676007,2020-01-16,Vente,1052800.0,30,,RUE CHAZIERE,1600,69004,Lyon 4e Arrondissement,69,,194.0,Appartement,6,0.0,4.81852,45.77569
2020-676007,2020-01-16,Vente,1052800.0,30,,RUE CHAZIERE,1600,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81852,45.77569
2020-676007,2020-01-16,Vente,1052800.0,30,,RUE CHAZIERE,1600,69004,Lyon 4e Arrondissement,69,12.24,,Dépendance,0,0.0,4.81852,45.77569
2020-676010,2020-01-31,Vente,195000.0,17,,RUE ROMARIN,6115,69001,Lyon 1er Arrondissement,69,65.1,65.0,Appartement,3,0.0,4.83509,45.76886
2020-676014,2020-01-30,Vente,174600.0,4,,RUE JOUFFROY D ABBANS,3930,69009,Lyon 9e Arrondissement,69,,49.0,Appartement,2,0.0,4.80369,45.77521
2020-676015,2020-01-13,Vente,28000.0,12,,RUE DES TOURELLES,7060,69005,Lyon 5e Arrondissement,69,17.0,,Dépendance,0,0.0,4.81855,45.75521
2020-676017,2020-02-06,Vente,164000.0,10,,RUE LOUIS THEVENET,4355,69004,Lyon 4e Arrondissement,69,42.95,51.0,Appartement,2,0.0,4.83839,45.7785
2020-676018,2020-01-31,Vente,339100.0,2,A,PL DE LA CROIX ROUSSE,2010,69004,Lyon 4e Arrondissement,69,,51.0,Appartement,4,0.0,4.83158,45.77509
2020-676019,2020-01-20,Vente,202000.0,19,,RUE PERNON,5350,69004,Lyon 4e Arrondissement,69,,33.0,Appartement,1,0.0,4.81692,45.77744
2020-676021,2020-02-06,Vente,145000.0,8,B,RUE DES AQUEDUCS,0415,69005,Lyon 5e Arrondissement,69,43.72,43.0,Appartement,2,0.0,4.79713,45.75727
2020-676021,2020-02-06,Vente,145000.0,8,B,RUE DES AQUEDUCS,0415,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.79713,45.75727
2020-676022,2020-01-29,Vente,340000.0,21,,RUE D IVRY,3615,69004,Lyon 4e Arrondissement,69,77.4,75.0,Appartement,2,0.0,4.83437,45.77733
2020-676025,2020-01-24,Vente,234000.0,6,,RUE SOEUR BOUVIER,6797,69005,Lyon 5e Arrondissement,69,64.86,66.0,Appartement,4,0.0,4.81079,45.75274
2020-676026,2020-02-05,Vente,47500.0,8,,RUE ARTAUD,0490,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.83431,45.7811
2020-676027,2020-01-17,Vente,434000.0,24,,RUE SOEUR BOUVIER,6797,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.8101,45.75026
2020-676027,2020-01-17,Vente,434000.0,24,,RUE SOEUR BOUVIER,6797,69005,Lyon 5e Arrondissement,69,,107.0,Appartement,5,0.0,4.8101,45.75026
2020-676028,2020-01-16,Vente,210000.0,10,,RUE DU BOEUF,0950,69005,Lyon 5e Arrondissement,69,47.02,52.0,Appartement,2,0.0,4.82694,45.76327
2020-676029,2020-01-17,Vente,386900.0,14,,QUAI JEAN MOULIN,3800,69002,Lyon 2e Arrondissement,69,85.02,86.0,Appartement,3,0.0,4.83777,45.76486
2020-676029,2020-01-17,Vente,386900.0,14,,QUAI JEAN MOULIN,3800,69002,Lyon 2e Arrondissement,69,,,Dépendance,0,0.0,4.83777,45.76486
2020-676032,2020-01-16,Vente,15000.0,1,,RUE DE L ANTIQUAILLE,0310,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.82303,45.75981
2020-676033,2020-01-27,Vente,175000.0,6,,AV DU PLATEAU,5568,69009,Lyon 9e Arrondissement,69,66.2,66.0,Appartement,3,0.0,4.79461,45.7853
2020-676033,2020-01-27,Vente,175000.0,6,,AV DU PLATEAU,5568,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.79461,45.7853
2020-676035,2020-01-29,Vente,230000.0,89,,MTE DE L OBSERVANCE,5105,69009,Lyon 9e Arrondissement,69,65.26,66.0,Appartement,2,0.0,4.81085,45.76597
2020-676038,2020-02-07,Vente,132850.0,220,,AV BARTHELEMY BUYER,0680,69009,Lyon 9e Arrondissement,69,55.3,52.0,Appartement,3,0.0,4.78802,45.76494
2020-676040,2020-01-24,Vente,373800.0,87,,BD DE LA CROIX ROUSSE,2005,69004,Lyon 4e Arrondissement,69,63.41,60.0,Appartement,2,0.0,4.82418,45.77407
2020-676042,2020-01-29,Vente,295000.0,7,,AV JOANNES MASSET,3885,69009,Lyon 9e Arrondissement,69,66.07,65.0,Appartement,3,0.0,4.80054,45.77276
2020-676042,2020-01-29,Vente,295000.0,7,,AV JOANNES MASSET,3885,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80054,45.77276
2020-676044,2020-01-29,Vente,30000.0,13,,CRS D HERBOUVILLE,3530,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.83879,45.7754
2020-676044,2020-01-29,Vente,30000.0,13,,CRS D HERBOUVILLE,3530,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.83879,45.7754
2020-676045,2020-01-27,Vente,177000.0,61,,RUE TABLES CLAUDIENNES,6880,69001,Lyon 1er Arrondissement,69,,35.0,Appartement,1,0.0,4.8354,45.7713
2020-676046,2020-01-23,Vente,22000.0,22,,RUE SMITH,6795,69002,Lyon 2e Arrondissement,69,,,Dépendance,0,0.0,4.8246,45.74583
2020-676048,2020-02-11,Vente,361500.0,27,B,RUE DE LA FAVORITE,2665,69005,Lyon 5e Arrondissement,69,,106.0,Appartement,5,0.0,4.80924,45.75575
2020-676048,2020-02-11,Vente,361500.0,25,,RUE DE LA FAVORITE,2665,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.80924,45.75575
2020-676051,2020-02-11,Vente,4000.0,29,B,QUAI ARLOING,0470,69009,Lyon 9e Arrondissement,69,5.43,58.0,Appartement,2,0.0,4.81096,45.77138
2020-676054,2020-02-03,Vente,215000.0,1,B,RUE DUMONT D URVILLE,2400,69004,Lyon 4e Arrondissement,69,60.16,63.0,Appartement,2,0.0,4.83631,45.77675
2020-676056,2020-01-31,Vente,290000.0,2,,RUE CHARLES PORCHER,1470,69009,Lyon 9e Arrondissement,69,11.0,,Dépendance,0,0.0,4.83678,45.80285
2020-676056,2020-01-31,Vente,290000.0,6,,RUE CHARLES PORCHER,1470,69009,Lyon 9e Arrondissement,69,114.25,84.0,Appartement,4,0.0,4.83678,45.80285
2020-676057,2020-01-30,Vente,705000.0,27,,BD DE LA CROIX ROUSSE,2005,69004,Lyon 4e Arrondissement,69,145.92,145.0,Appartement,5,0.0,4.81962,45.77292
2020-676057,2020-01-30,Vente,705000.0,25,,BD DE LA CROIX ROUSSE,2005,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81962,45.77292
2020-676058,2020-01-28,Vente,209050.0,106,,RUE PIERRE VALDO,5530,69005,Lyon 5e Arrondissement,69,70.09,69.0,Appartement,4,0.0,4.78333,45.75078
2020-676059,2020-02-07,Vente,252000.0,98,,RUE DOCTEUR EDMOND LOCARD,2223,69005,Lyon 5e Arrondissement,69,,68.0,Appartement,4,0.0,4.79552,45.75993
2020-676061,2020-01-23,Vente,146250.0,10,,AV DE MENIVAL,4720,69005,Lyon 5e Arrondissement,69,,59.0,Appartement,3,0.0,4.78605,45.75745
2020-676063,2020-02-06,Vente,270000.0,7,B,AV JOANNES MASSET,3885,69009,Lyon 9e Arrondissement,69,66.52,66.0,Appartement,3,0.0,4.80041,45.77222
2020-676063,2020-02-06,Vente,270000.0,9,,AV JOANNES MASSET,3885,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80041,45.77222
2020-676064,2020-01-30,Vente,621000.0,48,,RUE COMMANDANT CHARCOT,1825,69005,Lyon 5e Arrondissement,69,147.82,52.0,Appartement,2,0.0,4.80427,45.75399
2020-676064,2020-01-30,Vente,621000.0,46,B,RUE COMMANDANT CHARCOT,1825,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.80427,45.75399
2020-676064,2020-01-30,Vente,621000.0,48,,RUE COMMANDANT CHARCOT,1825,69005,Lyon 5e Arrondissement,69,,102.0,Appartement,4,0.0,4.80427,45.75399
2020-676064,2020-01-30,Vente,621000.0,48,,RUE COMMANDANT CHARCOT,1825,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.80427,45.75399
2020-676064,2020-01-30,Vente,621000.0,48,,RUE COMMANDANT CHARCOT,1825,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.80427,45.75399
2020-676065,2020-01-31,Vente,462750.0,31,,PL BELLECOUR,0805,69002,Lyon 2e Arrondissement,69,,,Dépendance,0,0.0,4.82881,45.75679
2020-676067,2020-01-21,Vente,131705.0,199,,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.77459,45.75289
2020-676067,2020-01-21,Vente,131705.0,199,,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,49.95,49.0,Appartement,2,0.0,4.77459,45.75289
2020-676069,2020-01-31,Vente,172400.0,65,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,50.0,Appartement,3,0.0,4.80667,45.78671
2020-676073,2020-02-12,Vente,267810.0,10,,RUE TOURRET,7070,69001,Lyon 1er Arrondissement,69,45.56,46.0,Appartement,2,0.0,4.82846,45.76896
2020-676074,2020-01-24,Vente,18800.0,15,,RUE DE L ANNONCIADE,0295,69001,Lyon 1er Arrondissement,69,,9.0,Appartement,1,0.0,4.8288,45.76999
2020-676075,2020-02-12,Vente,125000.0,16,,RUE DE L ANNONCIADE,0295,69001,Lyon 1er Arrondissement,69,25.43,15.0,Appartement,1,0.0,4.82766,45.7694
2020-676077,2020-01-31,Vente,384000.0,94,,RUE DU BOURBONNAIS,1065,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.79545,45.77386
2020-676077,2020-01-31,Vente,384000.0,94,,RUE DU BOURBONNAIS,1065,69009,Lyon 9e Arrondissement,69,82.21,82.0,Appartement,4,0.0,4.79545,45.77386
2020-676079,2020-01-31,Vente,415590.0,7,,RUE TERME,6925,69001,Lyon 1er Arrondissement,69,93.03,90.0,Appartement,3,0.0,4.83162,45.7694
2020-676080,2020-02-13,Vente,295000.0,31,,CRS D HERBOUVILLE,3530,69004,Lyon 4e Arrondissement,69,51.58,36.0,Appartement,1,0.0,4.84017,45.77787
2020-676081,2020-01-20,Vente,220000.0,46,,RUE DE LA GRANGE,3315,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80448,45.76856
2020-676081,2020-01-20,Vente,220000.0,46,,RUE DE LA GRANGE,3315,69009,Lyon 9e Arrondissement,69,47.65,47.0,Appartement,2,0.0,4.80448,45.76856
2020-676082,2020-01-30,Vente,102200.0,259,,RUE DES ERABLES,2530,69009,Lyon 9e Arrondissement,69,41.61,51.0,Appartement,1,0.0,4.79512,45.7816
2020-676083,2020-01-31,Vente,755000.0,23,,BD DE LA CROIX ROUSSE,2005,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81909,45.77273
2020-676083,2020-01-31,Vente,755000.0,6,,RUE BONY,1030,69004,Lyon 4e Arrondissement,69,123.0,119.0,Appartement,5,0.0,4.81909,45.77273
2020-676083,2020-01-31,Vente,755000.0,23,,BD DE LA CROIX ROUSSE,2005,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81909,45.77273
2020-676085,2020-01-30,Vente,180000.0,7,,AV DU PLATEAU,5568,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.79516,45.78555
2020-676085,2020-01-30,Vente,180000.0,1,,PL ABBE PIERRE,0073,69009,Lyon 9e Arrondissement,69,67.32,68.0,Appartement,3,0.0,4.79516,45.78555
2020-676086,2020-02-06,Vente,168800.0,43,,RUE DOC ALBERIC PONT,2193,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.80086,45.75119
2020-676086,2020-02-06,Vente,168800.0,43,,RUE DOC ALBERIC PONT,2193,69005,Lyon 5e Arrondissement,69,,64.0,Appartement,4,0.0,4.80086,45.75119
2020-676088,2020-02-12,Vente,347000.0,2,,PL MARCEL BERTONE,4505,69004,Lyon 4e Arrondissement,69,52.39,60.0,Appartement,2,0.0,4.8343,45.77741
2020-676090,2020-01-27,Vente,270000.0,54,,CRS CHARLEMAGNE,1490,69002,Lyon 2e Arrondissement,69,62.62,62.0,Appartement,2,0.0,4.82246,45.7451
2020-676092,2020-01-29,Vente,5000.0,142,,AV DU 25E RGT TIR SENEGALAIS,7495,69009,Lyon 9e Arrondissement,69,,,,0,172.0,4.80348,45.78504
2020-676097,2020-02-17,Vente,136634.0,8,B,RUE DES AQUEDUCS,0415,69005,Lyon 5e Arrondissement,69,43.73,43.0,Appartement,2,0.0,4.79713,45.75727
2020-676097,2020-02-17,Vente,136634.0,8,B,RUE DES AQUEDUCS,0415,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.79713,45.75727
2020-676098,2020-02-03,Vente,64824.0,25,,RUE D'ENGHIEN,2515,69002,Lyon 2e Arrondissement,69,,41.0,Appartement,2,0.0,4.82596,45.75111
2020-676100,2020-01-28,Vente,525700.0,1,,PL CROIX PAQUET,2000,69001,Lyon 1er Arrondissement,69,104.27,104.0,Appartement,4,0.0,4.836,45.76962
2020-676101,2020-01-30,Vente,235000.0,181,,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.77711,45.753
2020-676101,2020-01-30,Vente,235000.0,183,,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,,110.0,Appartement,5,0.0,4.77711,45.753
2020-676105,2020-02-17,Vente,193950.0,10,,AV DE MENIVAL,4720,69005,Lyon 5e Arrondissement,69,,83.0,Appartement,5,0.0,4.78605,45.75745
2020-676106,2020-01-24,Vente,225000.0,145,,AV BARTHELEMY BUYER,0680,69005,Lyon 5e Arrondissement,69,74.95,75.0,Appartement,4,0.0,4.79854,45.76309
2020-676106,2020-01-24,Vente,225000.0,145,,AV BARTHELEMY BUYER,0680,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.79854,45.76309
2020-676107,2020-02-03,Vente,310000.0,10,,RUE BOURNES,1090,69004,Lyon 4e Arrondissement,69,68.25,67.0,Appartement,3,0.0,4.8226,45.77705
2020-676108,2020-02-03,Vente,1127490.0,51,,AV SIDOINE APOLLINAIRE,6780,69009,Lyon 9e Arrondissement,69,,42.0,Appartement,2,2080.0,4.79698,45.77161
2020-676108,2020-02-03,Vente,1127490.0,51,,AV SIDOINE APOLLINAIRE,6780,69009,Lyon 9e Arrondissement,69,,42.0,Appartement,2,2080.0,4.79698,45.77161
2020-676108,2020-02-03,Vente,1127490.0,51,,AV SIDOINE APOLLINAIRE,6780,69009,Lyon 9e Arrondissement,69,,42.0,Appartement,2,2080.0,4.79698,45.77161
2020-676108,2020-02-03,Vente,1127490.0,51,,AV SIDOINE APOLLINAIRE,6780,69009,Lyon 9e Arrondissement,69,,150.0,Local industriel. commercial ou assimilé,0,2080.0,4.79698,45.77161
2020-676108,2020-02-03,Vente,1127490.0,51,,AV SIDOINE APOLLINAIRE,6780,69009,Lyon 9e Arrondissement,69,,846.0,Local industriel. commercial ou assimilé,0,2080.0,4.79698,45.77161
2020-676108,2020-02-03,Vente,1127490.0,51,,AV SIDOINE APOLLINAIRE,6780,69009,Lyon 9e Arrondissement,69,,42.0,Appartement,2,2080.0,4.79698,45.77161
2020-676112,2020-01-31,Vente,230000.0,33,,RUE DU BOIS DE LA CAILLE,0960,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.82201,45.78742
2020-676112,2020-01-31,Vente,230000.0,31,,RUE DU BOIS DE LA CAILLE,0960,69004,Lyon 4e Arrondissement,69,,49.0,Appartement,2,0.0,4.82201,45.78742
2020-676114,2020-01-27,Vente,290000.0,51,,CRS CHARLEMAGNE,1490,69002,Lyon 2e Arrondissement,69,53.0,53.0,Appartement,2,0.0,4.82273,45.74443
2020-676115,2020-01-30,Vente,4000.0,26,,RUE DE L ARBRE SEC,0425,69001,Lyon 1er Arrondissement,69,,30.0,Appartement,1,0.0,4.8364,45.76658
2020-676117,2020-01-21,Vente,344800.0,8,,RUE SEGUIN,6715,69002,Lyon 2e Arrondissement,69,62.86,62.0,Appartement,3,0.0,4.82294,45.7464
2020-676117,2020-01-21,Vente,344800.0,25,,RUE GILIBERT,3245,69002,Lyon 2e Arrondissement,69,,,Dépendance,0,0.0,4.82294,45.7464
2020-676120,2020-01-28,Vente,116600.0,2,,RUE MANDELOT,4470,69005,Lyon 5e Arrondissement,69,,31.0,Appartement,1,0.0,4.82747,45.76146
2020-676120,2020-01-28,Vente,116600.0,2,,RUE MANDELOT,4470,69005,Lyon 5e Arrondissement,69,,31.0,Appartement,1,0.0,4.82747,45.76146
2020-676122,2020-02-10,Vente,307350.0,96,,RUE DU BOURBONNAIS,1065,69009,Lyon 9e Arrondissement,69,61.97,61.0,Appartement,3,0.0,4.79545,45.77386
2020-676122,2020-02-10,Vente,307350.0,94,,RUE DU BOURBONNAIS,1065,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.79545,45.77386
2020-676123,2020-01-24,Vente,382600.0,8,,RUE RIVET,6050,69001,Lyon 1er Arrondissement,69,,61.0,Appartement,2,0.0,4.82548,45.76974
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,90,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,404.0,4.8082,45.78598
2020-676124,2020-01-30,Vente,495000.0,9001,,RUE JOANNES CARRET,3875,69009,Lyon 9e Arrondissement,69,,,,0,320.0,4.80818,45.78579
2020-676124,2020-01-30,Vente,495000.0,9001,,RUE JOANNES CARRET,3875,69009,Lyon 9e Arrondissement,69,,,,0,700.0,4.80832,45.78585
2020-676125,2020-01-20,Vente,459500.0,6,,RUE DU PLAT,5585,69002,Lyon 2e Arrondissement,69,67.21,48.0,Appartement,2,0.0,4.82938,45.75867
2020-676126,2020-01-21,Vente,171300.0,77,,RUE DOCTEUR EDMOND LOCARD,2223,69005,Lyon 5e Arrondissement,69,,76.0,Appartement,4,0.0,4.79767,45.75937
2020-676126,2020-01-21,Vente,171300.0,77,,RUE DOCTEUR EDMOND LOCARD,2223,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.79767,45.75937
2020-676129,2020-01-21,Vente,165000.0,229,,AV BARTHELEMY BUYER,0680,69005,Lyon 5e Arrondissement,69,,69.0,Appartement,3,0.0,4.78956,45.76309
2020-676129,2020-01-21,Vente,165000.0,229,,AV BARTHELEMY BUYER,0680,69005,Lyon 5e Arrondissement,69,68.8,69.0,Appartement,3,0.0,4.78956,45.76309
2020-676132,2020-01-24,Vente,244000.0,37,,RUE PROFESSEUR PATEL,5775,69009,Lyon 9e Arrondissement,69,80.02,86.0,Appartement,4,0.0,4.79179,45.76609
2020-676134,2020-01-22,Vente,335000.0,13,,RUE STE CATHERINE,6610,69001,Lyon 1er Arrondissement,69,72.1,73.0,Appartement,3,0.0,4.83345,45.76851
2020-676137,2020-01-29,Vente,441000.0,13,,ALL HENRIETTE,3526,69005,Lyon 5e Arrondissement,69,,65.0,Maison,4,398.0,4.78642,45.74761
2020-676137,2020-01-29,Vente,441000.0,9001,,ALL HENRIETTE,3526,69005,Lyon 5e Arrondissement,69,,,,0,1666.0,4.78633,45.7476
2020-676140,2020-02-03,Vente,245500.0,151,B,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,86.78,86.0,Appartement,4,0.0,4.77886,45.75348
2020-676140,2020-02-03,Vente,245500.0,169,,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.77886,45.75348
2020-676141,2020-02-13,Vente,82000.0,39,B,RUE SERGENT MICHEL BERTHET,6740,69009,Lyon 9e Arrondissement,69,17.9,18.0,Appartement,1,0.0,4.80647,45.76954
2020-676141,2020-02-13,Vente,82000.0,39,B,RUE SERGENT MICHEL BERTHET,6740,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80647,45.76954
2020-676142,2020-02-13,Vente,75000.0,27,B,CRS D HERBOUVILLE,3530,69004,Lyon 4e Arrondissement,69,48.46,51.0,Local industriel. commercial ou assimilé,0,0.0,4.83995,45.77755
2020-676143,2020-01-29,Vente,300000.0,153,,AV BARTHELEMY BUYER,0680,69005,Lyon 5e Arrondissement,69,278.57,250.0,Local industriel. commercial ou assimilé,0,0.0,4.79759,45.76271
2020-676144,2020-01-27,Vente,290000.0,11,,RUE DES CAPUCINS,1245,69001,Lyon 1er Arrondissement,69,48.9,48.0,Appartement,2,0.0,4.83319,45.76931
2020-676147,2020-02-10,Vente,209500.0,4,,RUE EMILE DUPORT,2510,69009,Lyon 9e Arrondissement,69,67.31,67.0,Appartement,3,0.0,4.81182,45.78453
2020-676147,2020-02-10,Vente,209500.0,4,,RUE EMILE DUPORT,2510,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.81182,45.78453
2020-676148,2020-02-07,Vente,243137.0,2,,QUAI ANTOINE RIBOUD,0334,69002,Lyon 2e Arrondissement,69,42.65,43.0,Appartement,1,0.0,4.81621,45.74325
2020-676149,2020-02-05,Vente,350000.0,2,,RUE MOUILLARD,4950,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80616,45.78576
2020-676149,2020-02-05,Vente,350000.0,2,,RUE MOUILLARD,4950,69009,Lyon 9e Arrondissement,69,105.01,105.0,Appartement,5,0.0,4.80616,45.78576
2020-676151,2020-02-17,Vente,785000.0,18,,RUE TISSOT,7015,69009,Lyon 9e Arrondissement,69,,300.0,Local industriel. commercial ou assimilé,0,540.0,4.80191,45.77633
2020-676153,2020-01-23,Vente,242000.0,22,,RUE CONSTANTINE,1895,69001,Lyon 1er Arrondissement,69,,32.0,Appartement,1,0.0,4.83266,45.76691
2020-676156,2020-02-06,Vente,148500.0,220,,AV BARTHELEMY BUYER,0680,69009,Lyon 9e Arrondissement,69,54.73,52.0,Appartement,3,0.0,4.78802,45.76494
2020-676158,2020-01-28,Vente,1138870.0,56,,RUE DE LA GARENNE,3020,69005,Lyon 5e Arrondissement,69,,155.0,Maison,8,695.0,4.7759,45.75068
2020-676158,2020-01-28,Vente,1138870.0,56,,RUE DE LA GARENNE,3020,69005,Lyon 5e Arrondissement,69,,155.0,Maison,8,1205.0,4.7759,45.75068
2020-676159,2020-01-22,Vente,90000.0,73,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,16.02,15.0,Appartement,1,0.0,4.84013,45.77989
2020-676160,2020-02-03,Vente,407650.0,12,,RUE BICHAT,0905,69002,Lyon 2e Arrondissement,69,,,Dépendance,0,0.0,4.82068,45.7465
2020-676160,2020-02-03,Vente,407650.0,18,,RUE DENUZIERE,2140,69002,Lyon 2e Arrondissement,69,70.29,69.0,Appartement,3,0.0,4.82068,45.7465
2020-676161,2020-02-06,Vente,163630.0,20,,QUAI PIERRE SCIZE,5515,69009,Lyon 9e Arrondissement,69,24.62,25.0,Appartement,1,0.0,4.81628,45.76653
2020-676162,2020-01-31,Vente,392724.0,83,,BD DE LA CROIX ROUSSE,2005,69004,Lyon 4e Arrondissement,69,,63.0,Appartement,3,0.0,4.82385,45.77401
2020-676164,2020-02-03,Vente,479400.0,4,,CRS BAYARD,0730,69002,Lyon 2e Arrondissement,69,39.0,,Dépendance,0,0.0,4.81846,45.74491
