id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-966338,2017-02-24,000001,Vente,230000,73,,MTE DES GUILLAUMES,0053,69380,69004,Alix,69,,,690040000U0896,,,,,,,,,,,,,0,1,Maison,67,3,S,sols,,,1022,4.652134,45.908991
2017-966471,2017-03-17,000001,Vente,147000,21,,IMP DU FOUR BANAL,0046,69380,69004,Alix,69,,,690040000U0083,,,,,,,,,,,,,0,1,Maison,107,3,S,sols,,,182,4.651408,45.910302
2017-966509,2017-03-11,000002,Vente,255560,352,,CHE DU CLOS DES LIESSES,0035,69380,69004,Alix,69,,,690040000U1447,,,,,,,,,,,,,0,1,Maison,119,5,S,sols,,,500,4.646597,45.915026
2017-966509,2017-03-11,000002,Vente,255560,352,,CHE DU CLOS DES LIESSES,0035,69380,69004,Alix,69,,,690040000U1447,,,,,,,,,,,,,0,1,Maison,119,5,AG,terrains d'agrément,PARC,Parc,1353,4.646597,45.915026
2017-966702,2017-04-05,000001,Vente,287000,92,,MTE DU CARDINAL FESCH,0029,69380,69004,Alix,69,,,690040000U1325,,,,,,,,,,,,,0,1,Maison,120,2,S,sols,,,828,4.653931,45.911524
2017-966903,2017-04-06,000001,Vente,714,,,AU BOIS DES NOYERS,B002,69380,69004,Alix,69,,,690040000U0386,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2380,4.661144,45.924284
2017-966928,2017-04-07,000001,Vente,106000,352,,CHE DU CLOS DES LIESSES,0035,69380,69004,Alix,69,,,690040000U1448,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,810,4.646549,45.915366
2017-968273,2017-07-26,000001,Vente,265200,339,,RTE DES TROTTIERES,0085,69380,69004,Alix,69,,,690040000U1368,,,,,,,,,,,,,0,1,Maison,137,4,AG,terrains d'agrément,PARC,Parc,1020,4.657584,45.918229
2017-968273,2017-07-26,000001,Vente,265200,339,,RTE DES TROTTIERES,0085,69380,69004,Alix,69,,,690040000U1368,,,,,,,,,,,,,0,1,Maison,137,4,S,sols,,,700,4.657584,45.918229
2017-968319,2017-07-17,000001,Vente,233500,363,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1417,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.651871,45.910748
2017-968319,2017-07-17,000001,Vente,233500,363,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1417,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.651871,45.910748
2017-968319,2017-07-17,000001,Vente,233500,363,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1417,,,3,83.15,,,,,,,,,1,2,Appartement,110,4,,,,,,4.651871,45.910748
2017-968369,2017-07-18,000001,Vente,330160,,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1435,,,,,,,,,,,,,0,,,,,S,sols,,,105,4.652561,45.912405
2017-968369,2017-07-18,000001,Vente,330160,557,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1438,,,,,,,,,,,,,0,1,Maison,130,4,S,sols,,,657,4.652592,45.912267
2017-969820,2017-11-10,000001,Vente,338000,537,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1339,,,,,,,,,,,,,0,1,Maison,140,5,S,sols,,,670,4.652568,45.912112
2017-969820,2017-11-10,000001,Vente,338000,535,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1340,,1,,,,,,,,,,,0,,,,,,,,,,4.6527,45.912037
2017-969820,2017-11-10,000001,Vente,338000,535,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1340,,2,,,,,,,,,,,0,,,,,,,,,,4.6527,45.912037
2017-969820,2017-11-10,000001,Vente,338000,535,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1340,,,,,,,,,,,,,0,,,,,S,sols,,,60,4.6527,45.912037
