id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-966458,2017-03-22,000002,Vente,195000,5072,,BREZET,B007,69490,69008,Ancy,69,,,69008000AO0104,,,,,,,,,,,,,0,1,Maison,150,6,S,sols,,,1242,4.497769,45.848809
2017-966458,2017-03-22,000002,Vente,195000,,,BREZET,B007,69490,69008,Ancy,69,,,69008000AO0260,,,,,,,,,,,,,0,,,,,J,jardins,,,157,4.497984,45.848572
2017-966458,2017-03-22,000002,Vente,195000,,,BREZET,B007,69490,69008,Ancy,69,,,69008000AO0261,,,,,,,,,,,,,0,,,,,J,jardins,,,1,4.497697,45.848461
2017-966458,2017-03-22,000002,Vente,195000,,,BREZET,B007,69490,69008,Ancy,69,,,69008000AO0263,,,,,,,,,,,,,0,,,,,S,sols,,,178,4.498065,45.848722
2017-966458,2017-03-22,000002,Vente,195000,,,BREZET,B007,69490,69008,Ancy,69,,,69008000AO0265,,,,,,,,,,,,,0,,,,,J,jardins,,,396,4.497833,45.848578
2017-967672,2017-06-08,000002,Vente,220000,,,LE COUVENT,B011,69490,69008,Ancy,69,,,69008000AC0343,,,,,,,,,,,,,0,,,,,S,sols,,,383,4.515792,45.838927
2017-967672,2017-06-08,000002,Vente,220000,,,LE COUVENT,B011,69490,69008,Ancy,69,,,69008000AC0420,,,,,,,,,,,,,0,,,,,PA,pâtures,,,63,4.515455,45.8387
2017-967672,2017-06-08,000002,Vente,220000,5195,,LE COUVENT,B011,69490,69008,Ancy,69,,,69008000AC0421,,,,,,,,,,,,,0,1,Maison,96,4,BT,taillis simples,,,499,4.515592,45.838782
2017-967672,2017-06-08,000002,Vente,220000,5195,,LE COUVENT,B011,69490,69008,Ancy,69,,,69008000AC0421,,,,,,,,,,,,,0,1,Maison,96,4,S,sols,,,200,4.515592,45.838782
2017-967747,2017-06-23,000001,Vente,126100,5242,,PL DE L EGLISE,0012,69490,69008,Ancy,69,,,69008000AB0337,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,49,4.509184,45.837762
2017-969377,2017-10-17,000002,Vente,64000,,,LE BOURG,B006,69490,69008,Ancy,69,,,69008000AB0367,,,,,,,,,,,,,0,,,,,T,terres,,,800,4.506074,45.83677
2017-969377,2017-10-17,000002,Vente,64000,,,LE BOURG,B006,69490,69008,Ancy,69,,,69008000AB0370,,,,,,,,,,,,,0,,,,,T,terres,,,4,4.506498,45.836689
2017-969645,2017-11-08,000001,Vente,53000,,,LE COUVENT,B011,69490,69008,Ancy,69,,,69008000AC0071,,,,,,,,,,,,,0,,,,,S,sols,,,172,4.514139,45.838302
2017-969645,2017-11-08,000001,Vente,53000,5115,,LE COUVENT,B011,69490,69008,Ancy,69,,,69008000AC0074,,,,,,,,,,,,,0,1,Maison,30,1,S,sols,,,21,4.513472,45.838521
