id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-965912,2017-01-27,000001,Vente,70000,,,CHANTE LOUP,B013,69790,69002,Aigueperse,69,,,69002000AH0032,,,,,,,,,,,,,0,,,,,J,jardins,,,904,4.415458,46.282938
2017-965912,2017-01-27,000001,Vente,70000,5099,,CHANTE LOUP,B013,69790,69002,Aigueperse,69,,,69002000AH0033,,,,,,,,,,,,,0,1,Maison,80,3,S,sols,,,1530,4.415034,46.282925
2017-967348,2017-05-11,000001,Vente,7400,,,LES GATILLES,B026,69790,69002,Aigueperse,69,,,69002000AI0028,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,3570,4.423423,46.287519
2017-967348,2017-05-11,000001,Vente,7400,,,LES GATILLES,B026,69790,69002,Aigueperse,69,,,69002000AI0030,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,6145,4.421518,46.288792
2017-967348,2017-05-11,000001,Vente,7400,,,LES GATILLES,B026,69790,69002,Aigueperse,69,,,69002000AI0209,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,37091,4.422217,46.287064
2017-968381,2017-07-22,000001,Vente,400,,,LES BORDES,B006,69790,69002,Aigueperse,69,,,690020000D0091,,,,,,,,,,,,,0,,,,,P,prés,,,2315,4.409821,46.272663
2017-968384,2017-07-22,000001,Vente,20000,,,CHAMP CROUX,B011,69790,69002,Aigueperse,69,,,69002000AH0160,,,,,,,,,,,,,0,,,,,T,terres,,,1939,4.415446,46.275851
2017-968384,2017-07-22,000001,Vente,20000,,,CHAMP CROUX,B011,69790,69002,Aigueperse,69,,,69002000AH0224,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,12855,4.41485,46.276197
2017-969135,2017-09-29,000001,Vente,55000,5001,,LE BOURG,B008,69790,69002,Aigueperse,69,,,69002000AB0043,,,,,,,,,,,,,0,1,Maison,110,5,S,sols,,,130,4.43521,46.276971
2017-969135,2017-09-29,000001,Vente,55000,,,LE BOURG,B008,69790,69002,Aigueperse,69,,,69002000AB0044,,,,,,,,,,,,,0,,,,,S,sols,,,9,4.435502,46.27718
2017-969135,2017-09-29,000001,Vente,55000,,,LE BOURG,B008,69790,69002,Aigueperse,69,,,69002000AB0045,,,,,,,,,,,,,0,,,,,S,sols,,,9,4.43566,46.277477
2017-969135,2017-09-29,000001,Vente,55000,,,LE BOURG,B008,69790,69002,Aigueperse,69,,,69002000AB0046,,,,,,,,,,,,,0,,,,,J,jardins,,,1415,,
2017-969618,2017-10-31,000001,Vente,2500,,,AUX BOIS,B003,69790,69002,Aigueperse,69,,,690020000A0024,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,7640,4.42668,46.295636
2017-969618,2017-10-31,000001,Vente,2500,,,LA COMBE,B018,69790,69002,Aigueperse,69,,,690020000A0243,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4053,4.429664,46.295085
2017-969618,2017-10-31,000001,Vente,2500,,,AUX BOIS,B003,69790,69002,Aigueperse,69,,,690020000A0245,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,88,4.428872,46.295565
2017-970207,2017-12-09,000001,Vente,35000,5026,,LE BOURG,B008,69790,69002,Aigueperse,69,,,69002000AB0121,,,,,,,,,,,,,0,1,Maison,79,3,S,sols,,,150,4.433938,46.277457
