id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-697243,2020-01-09,000002,Vente,19050,,,LA LOIVE,B072,69550,69006,Amplepuis,69,,,69006000AN0085,,,,,,,,,,,,,0,,,,,T,terres,,,14164,4.308251,45.952597
2020-697243,2020-01-09,000002,Vente,19050,,,LA LOIVE,B072,69550,69006,Amplepuis,69,,,69006000AN0085,,,,,,,,,,,,,0,,,,,T,terres,,,14163,4.308251,45.952597
2020-697243,2020-01-09,000002,Vente,19050,,,LA LOIVE,B072,69550,69006,Amplepuis,69,,,69006000AN0086,,,,,,,,,,,,,0,,,,,L,landes,,,1250,4.30813,45.953429
2020-697243,2020-01-09,000002,Vente,19050,,,LA LOIVE,B072,69550,69006,Amplepuis,69,,,69006000AN0087,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,8060,4.307748,45.95423
2020-697312,2020-01-09,000001,Vente,20000,,,LA VIGNE,B125,69550,69006,Amplepuis,69,,,690060000E0552,,,,,,,,,,,,,0,,,,,S,sols,,,650,4.353382,45.948197
2020-697317,2020-01-10,000001,Vente,24500,,,LES PLACES,B094,69550,69006,Amplepuis,69,,,690060000D0293,,,,,,,,,,,,,0,,,,,S,sols,,,110,4.338954,45.961223
2020-697317,2020-01-10,000001,Vente,24500,9013,,LES PLACES,B094,69550,69006,Amplepuis,69,,,690060000D0344,,,,,,,,,,,,,0,1,Maison,78,2,S,sols,,,206,4.338802,45.961219
2020-697317,2020-01-10,000001,Vente,24500,,,LES PLACES,B094,69550,69006,Amplepuis,69,,,690060000D0967,,,,,,,,,,,,,0,,,,,J,jardins,,,505,4.338592,45.960988
2020-697362,2020-01-16,000001,Vente,129000,,,GRAND JOASSON,B059,69550,69006,Amplepuis,69,,,690060000C0283,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,5,4.345832,45.973165
2020-697362,2020-01-16,000001,Vente,129000,9002,,GRAND JOASSON,B059,69550,69006,Amplepuis,69,,,690060000C0291,,,,,,,,,,,,,0,1,Maison,67,3,AG,terrains d'agrément,PARC,Parc,2230,4.345298,45.973396
2020-697362,2020-01-16,000001,Vente,129000,9002,,GRAND JOASSON,B059,69550,69006,Amplepuis,69,,,690060000C0291,,,,,,,,,,,,,0,1,Maison,67,3,S,sols,,,454,4.345298,45.973396
2020-697560,2020-01-22,000001,Vente,115000,9006,,CROCOMBY,B041,69550,69006,Amplepuis,69,,,69006000AX0087,,,,,,,,,,,,,0,1,Maison,62,3,S,sols,,,730,4.269175,45.98182
2020-697560,2020-01-22,000001,Vente,115000,9006,,CROCOMBY,B041,69550,69006,Amplepuis,69,,,69006000AX0087,,,,,,,,,,,,,0,1,Maison,62,3,J,jardins,,,780,4.269175,45.98182
2020-697560,2020-01-22,000001,Vente,115000,,,CROCOMBY,B041,69550,69006,Amplepuis,69,,,69006000AX0096,,,,,,,,,,,,,0,,,,,P,prés,,,140,4.269418,45.981619
2020-697564,2020-01-15,000001,Vente,85000,17,,RUE DE L HOTEL DE VILLE,0520,69550,69006,Amplepuis,69,,,69006000AE0162,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,62,0,S,sols,,,144,4.331845,45.97335
2020-697564,2020-01-15,000001,Vente,85000,17,,RUE DE L HOTEL DE VILLE,0520,69550,69006,Amplepuis,69,,,69006000AE0162,,,,,,,,,,,,,0,1,Maison,58,4,S,sols,,,144,4.331845,45.97335
2020-697619,2020-02-12,000001,Vente,140000,30,,RUE THIMONIER,0960,69550,69006,Amplepuis,69,,,69006000AE1149,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,70,0,S,sols,,,262,4.331496,45.972205
2020-697619,2020-02-12,000001,Vente,140000,30,,RUE THIMONIER,0960,69550,69006,Amplepuis,69,,,69006000AE1149,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,262,4.331496,45.972205
2020-697619,2020-02-12,000001,Vente,140000,30,,RUE THIMONIER,0960,69550,69006,Amplepuis,69,,,69006000AE1149,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,278,0,S,sols,,,262,4.331496,45.972205
2020-697619,2020-02-12,000001,Vente,140000,30,,RUE THIMONIER,0960,69550,69006,Amplepuis,69,,,69006000AE1150,,2,,,,,,,,,,,0,,,,,,,,,,4.331598,45.972124
2020-697648,2020-01-27,000001,Vente,100000,9001,,LE MONTEILLET,B080,69550,69006,Amplepuis,69,,,690060000C0098,,,,,,,,,,,,,0,1,Maison,97,4,S,sols,,,3820,4.364846,45.96368
2020-697648,2020-01-27,000001,Vente,100000,,,LE MONTEILLET,B080,69550,69006,Amplepuis,69,,,690060000C0305,,,,,,,,,,,,,0,,,,,P,prés,,,10011,4.363428,45.964228
2020-697648,2020-01-27,000001,Vente,100000,,,LE MONTEILLET,B080,69550,69006,Amplepuis,69,,,690060000C0305,,,,,,,,,,,,,0,,,,,P,prés,,,21075,4.363428,45.964228
2020-697657,2020-02-11,000001,Vente,93000,3,,RUE JEAN GOUJAT,0572,69550,69006,Amplepuis,69,,,69006000AD0419,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1000,0,S,sols,,,955,4.334524,45.9773
