id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-697414,2020-01-25,000001,Vente,250000,55,,RTE DU CRET DES HOUX,0137,69490,69008,Ancy,69,,,69008000AP0187,,,,,,,,,,,,,0,1,Maison,123,4,S,sols,,,500,4.508749,45.843305
2020-697414,2020-01-25,000001,Vente,250000,55,,RTE DU CRET DES HOUX,0137,69490,69008,Ancy,69,,,69008000AP0187,,,,,,,,,,,,,0,1,Maison,123,4,J,jardins,FLOR,Jardin floral,1748,4.508749,45.843305
2020-698221,2020-03-06,000001,Vente,447780,160,,IMP DES LEILLES,0276,69490,69008,Ancy,69,,,69008000AC0352,,,,,,,,,,,,,0,1,Maison,213,5,S,sols,,,500,4.510466,45.839992
2020-698221,2020-03-06,000001,Vente,447780,160,,IMP DES LEILLES,0276,69490,69008,Ancy,69,,,69008000AC0352,,,,,,,,,,,,,0,1,Maison,213,5,J,jardins,,,587,4.510466,45.839992
2020-698221,2020-03-06,000001,Vente,447780,,,LE COUVENT,B011,69490,69008,Ancy,69,,,69008000AC0355,,,,,,,,,,,,,0,,,,,J,jardins,,,113,4.510688,45.84006
2020-699054,2020-06-18,000001,Vente,215000,155,,RTE DE MONTMENOT,0320,69490,69008,Ancy,69,,,69008000AL0230,,,,,,,,,,,,,0,1,Maison,84,3,P,prés,,,15637,4.477843,45.830814
2020-699054,2020-06-18,000001,Vente,215000,155,,RTE DE MONTMENOT,0320,69490,69008,Ancy,69,,,69008000AL0230,,,,,,,,,,,,,0,1,Maison,84,3,S,sols,,,500,4.477843,45.830814
2020-699054,2020-06-18,000001,Vente,215000,155,,RTE DE MONTMENOT,0320,69490,69008,Ancy,69,,,69008000AL0230,,,,,,,,,,,,,0,1,Maison,84,3,J,jardins,,,967,4.477843,45.830814
2020-699607,2020-09-10,000001,Vente,237350,67,,RTE DU BANCILLON,0086,69490,69008,Ancy,69,,,69008000AC0387,,,,,,,,,,,,,0,1,Maison,136,4,S,sols,,,1000,4.514453,45.838398
2020-700079,2020-10-29,000001,Vente,5160,,,LE CRET D ARJOUX,B013,69490,69008,Ancy,69,,,69008000AH0109,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,4233,4.514097,45.821895
2020-700079,2020-10-29,000001,Vente,5160,,,LE CRET D ARJOUX,B013,69490,69008,Ancy,69,,,69008000AH0110,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,3000,4.513552,45.821929
2020-700079,2020-10-29,000001,Vente,5160,,,LE CRET D ARJOUX,B013,69490,69008,Ancy,69,,,69008000AH0111,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,10170,4.512681,45.82164
2020-700079,2020-10-29,000001,Vente,5160,,,LE CRET D ARJOUX,B013,69490,69008,Ancy,69,,,69008000AH0112,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,11914,4.512263,45.822756
2020-700079,2020-10-29,000001,Vente,5160,,,LE CRET D ARJOUX,B013,69490,69008,Ancy,69,,,69008000AH0228,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,13686,4.51504,45.821599
2020-700103,2020-11-06,000001,Vente,117500,15,,IMP DU FORGERON,0208,69490,69008,Ancy,69,,,69008000AB0128,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,67,4.509136,45.837697
2020-700238,2020-11-18,000001,Vente,150000,,,LE BOURG,B006,69490,69008,Ancy,69,,,69008000AB0343,,,,,,,,,,,,,0,,,,,P,prés,,,2835,4.507561,45.836303
2020-700238,2020-11-18,000001,Vente,150000,,,LE BOURG,B006,69490,69008,Ancy,69,,,69008000AB0343,,,,,,,,,,,,,0,,,,,VE,vergers,,,795,4.507561,45.836303
2020-700238,2020-11-18,000001,Vente,150000,,,LE BOURG,B006,69490,69008,Ancy,69,,,69008000AB0343,,,,,,,,,,,,,0,,,,,P,prés,,,1310,4.507561,45.836303
2020-700385,2020-12-11,000001,Vente,81000,5,,RUE JOSEPH CHAMBON,0114,69490,69008,Ancy,69,,,69008000AB0133,,,,,,,,,,,,,0,1,Maison,62,3,S,sols,,,100,4.509011,45.837662
