id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-946302,2018-01-25,000001,Vente,342670,,,LA BROSSE,B015,69420,69007,Ampuis,69,,,69007000AI1166,,,,,,,,,,,,,0,1,Maison,125,5,S,sols,,,591,4.799864,45.500301
2018-946302,2018-01-25,000001,Vente,342670,,,LA BROSSE,B015,69420,69007,Ampuis,69,,,69007000AI1167,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,107,4.800077,45.500361
2018-946310,2018-01-10,000001,Vente,480383,,,LA VIALLIERE,B102,69420,69007,Ampuis,69,,,69007000AS0469,,,,,,,,,,,,,0,,,,,VI,vignes,,,335,4.829311,45.503862
2018-946310,2018-01-10,000001,Vente,480383,,,LA VIALLIERE,B102,69420,69007,Ampuis,69,,,69007000AS0470,,,,,,,,,,,,,0,,,,,VI,vignes,,,640,4.829163,45.503928
2018-946310,2018-01-10,000001,Vente,480383,,,LA VIALLIERE,B102,69420,69007,Ampuis,69,,,69007000AS0647,,,,,,,,,,,,,0,,,,,VI,vignes,,,3290,4.82852,45.504307
2018-946483,2018-01-26,000001,Vente,145000,31,,RTE DE ROZIER,0170,69420,69007,Ampuis,69,,,69007000AC0119,,,,,,,,,,,,,0,1,Maison,71,3,S,sols,,,135,4.816106,45.492077
2018-946610,2018-02-12,000002,Vente,231000,24,,CHE DES COUTURES,0024,69420,69007,Ampuis,69,,,69007000AC0571,,,,,,,,,,,,,0,1,Maison,84,2,,,,,,4.817711,45.490759
2018-946733,2018-02-19,000001,Echange,8000,,,LE GOUTAY,B054,69420,69007,Ampuis,69,,,69007000AE0086,,,,,,,,,,,,,0,,,,,VE,vergers,,,4433,4.799279,45.484405
2018-946733,2018-02-19,000001,Echange,8000,,,LE GOUTAY,B054,69420,69007,Ampuis,69,,,69007000AE0087,,,,,,,,,,,,,0,,,,,J,jardins,,,369,4.79889,45.484799
2018-946795,2018-03-01,000001,Vente,150000,,,LA ROCHE,B085,69420,69007,Ampuis,69,,,69007000AC0313,,,1,114.5,,,,,,,,,1,1,Maison,114,4,,,,,,4.815843,45.491982
2018-946883,2018-03-14,000001,Vente,36900,,,LES COUTURES,B041,69420,69007,Ampuis,69,,,69007000AC0220,,,,,,,,,,,,,0,,,,,J,jardins,,,738,4.815664,45.488965
2018-946954,2018-03-16,000001,Vente,7250,,,LE TRUCHET,B098,69420,69007,Ampuis,69,,,69007000AK0088,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,958,4.797075,45.497561
2018-946954,2018-03-16,000001,Vente,7250,,,LE TRUCHET,B098,69420,69007,Ampuis,69,,,69007000AK0089,,,,,,,,,,,,,0,,,,,L,landes,,,428,4.796493,45.497303
2018-946954,2018-03-16,000001,Vente,7250,,,LE TRUCHET,B098,69420,69007,Ampuis,69,,,69007000AK0090,,,,,,,,,,,,,0,,,,,T,terres,,,1384,4.79616,45.497019
2018-946956,2018-03-16,000001,Vente,25000,,,LE TRUCHET,B098,69420,69007,Ampuis,69,,,69007000AK0081,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1585,4.796864,45.498075
2018-946956,2018-03-16,000001,Vente,25000,,,LE TRUCHET,B098,69420,69007,Ampuis,69,,,69007000AK0082,,,,,,,,,,,,,0,,,,,VE,vergers,,,551,4.796306,45.497961
2018-946956,2018-03-16,000001,Vente,25000,,,LE TRUCHET,B098,69420,69007,Ampuis,69,,,69007000AK0083,,,,,,,,,,,,,0,,,,,L,landes,,,814,4.796505,45.497821
2018-946956,2018-03-16,000001,Vente,25000,,,LE TRUCHET,B098,69420,69007,Ampuis,69,,,69007000AK0084,,,,,,,,,,,,,0,,,,,T,terres,,,3365,4.795811,45.497598
2018-946956,2018-03-16,000001,Vente,25000,,,LE TRUCHET,B098,69420,69007,Ampuis,69,,,69007000AK0091,,,,,,,,,,,,,0,,,,,T,terres,,,2180,4.79641,45.496968
2018-946956,2018-03-16,000001,Vente,25000,,,LE TRUCHET,B098,69420,69007,Ampuis,69,,,69007000AK0092,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1285,4.79714,45.497394
2018-947052,2018-03-22,000001,Vente,115000,10,,RUE DE MONTLYS,0038,69420,69007,Ampuis,69,,,69007000AT0129,,,,,,,,,,,,,0,1,Maison,40,1,S,sols,,,178,4.835453,45.504149
2018-947257,2018-04-10,000001,Vente,1500,,,VERENAY,B101,69420,69007,Ampuis,69,,,69007000AT1297,,,,,,,,,,,,,0,,,,,S,sols,,,36,4.833461,45.503567
