id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-956512,2018-03-12,000001,Vente,59340,5046,,LE BOURG,B008,69790,69002,Aigueperse,69,,,69002000AB0059,,,,,,,,,,,,,0,1,Maison,70,2,S,sols,,,300,4.436139,46.276353
2018-956512,2018-03-12,000001,Vente,59340,,,LE BOURG,B008,69790,69002,Aigueperse,69,,,69002000AB0152,,,,,,,,,,,,,0,,,,,J,jardins,,,167,4.436388,46.276273
2018-956679,2018-03-21,000001,Vente,750,,,LES BREUILS,B009,69790,69002,Aigueperse,69,,,69002000AH0115,,,,,,,,,,,,,0,,,,,J,jardins,,,855,4.430113,46.275107
2018-957584,2018-05-30,000001,Vente,1700,,,LES GATILLES,B026,69790,69002,Aigueperse,69,,,69002000AI0031,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,11065,4.423537,46.288432
2018-957656,2018-06-04,000001,Vente,36,,,LES BOURDONNEAUX,B007,69790,69002,Aigueperse,69,,,69002000AE0111,,,,,,,,,,,,,0,,,,,P,prés,,,104,4.420066,46.266976
2018-957656,2018-06-04,000001,Vente,36,,,LES BOURDONNEAUX,B007,69790,69002,Aigueperse,69,,,69002000AE0112,,,,,,,,,,,,,0,,,,,P,prés,,,61,4.419743,46.266977
2018-958397,2018-07-16,000001,Vente,209000,5098,,CHANTE LOUP,B013,69790,69002,Aigueperse,69,,,69002000AH0029,,,,,,,,,,,,,0,1,Maison,130,2,S,sols,,,930,4.415581,46.283264
2018-958397,2018-07-16,000001,Vente,209000,,,FONCAILLES,B023,69790,69002,Aigueperse,69,,,69002000AH0251,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,1130,4.415818,46.283351
2018-958397,2018-07-16,000001,Vente,209000,,,FONCAILLES,B023,69790,69002,Aigueperse,69,,,69002000AH0251,,,,,,,,,,,,,0,,,,,S,sols,,,24,4.415818,46.283351
2018-958562,2018-07-26,000001,Vente,1000,,,LE MOULIN DE LA BARRE,B038,69790,69002,Aigueperse,69,,,69002000AH0278,,,,,,,,,,,,,0,,,,,S,sols,,,5048,4.417566,46.274816
2018-960152,2018-12-17,000001,Vente,123700,,,LES MATRAYS,B033,69790,69002,Aigueperse,69,,,69002000AH0228,,,,,,,,,,,,,0,,,,,J,jardins,,,291,4.421864,46.284564
2018-960152,2018-12-17,000001,Vente,123700,5131,,LES GATILLES,B026,69790,69002,Aigueperse,69,,,69002000AI0006,,,,,,,,,,,,,0,1,Maison,122,3,S,sols,,,377,4.421843,46.284846
2018-960152,2018-12-17,000001,Vente,123700,,,LES GATILLES,B026,69790,69002,Aigueperse,69,,,69002000AI0249,,,,,,,,,,,,,0,,,,,S,sols,,,44,4.421972,46.284833
