id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-920973,2018-01-12,000001,Vente,320000,25,,RTE DES MONTS D OR,0212,69250,69003,Albigny-sur-Saône,69,,,69003000AM0025,,,,,,,,,,,,,0,2,Appartement,65,3,S,sols,,,314,,
2018-920973,2018-01-12,000001,Vente,320000,25,,RTE DES MONTS D OR,0212,69250,69003,Albigny-sur-Saône,69,,,69003000AM0025,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,30,0,J,jardins,POTAG,Jardin potager,1003,,
2018-920973,2018-01-12,000001,Vente,320000,25,,RTE DES MONTS D OR,0212,69250,69003,Albigny-sur-Saône,69,,,69003000AM0025,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,30,0,S,sols,,,314,,
2018-920973,2018-01-12,000001,Vente,320000,25,,RTE DES MONTS D OR,0212,69250,69003,Albigny-sur-Saône,69,,,69003000AM0025,,,,,,,,,,,,,0,2,Appartement,65,3,S,sols,,,314,,
2018-920973,2018-01-12,000001,Vente,320000,25,,RTE DES MONTS D OR,0212,69250,69003,Albigny-sur-Saône,69,,,69003000AM0025,,,,,,,,,,,,,0,2,Appartement,65,3,J,jardins,POTAG,Jardin potager,1003,,
2018-920973,2018-01-12,000001,Vente,320000,25,,RTE DES MONTS D OR,0212,69250,69003,Albigny-sur-Saône,69,,,69003000AM0025,,,,,,,,,,,,,0,2,Appartement,65,3,J,jardins,POTAG,Jardin potager,1003,,
2018-920976,2018-01-05,000001,Vente,236500,9,,AV HENRI BARBUSSE,0158,69250,69003,Albigny-sur-Saône,69,,,69003000AC0064,,,144,,,,,,,,,,1,2,Appartement,97,4,,,,,,4.836055,45.862826
2018-920976,2018-01-05,000001,Vente,236500,9,,AV HENRI BARBUSSE,0158,69250,69003,Albigny-sur-Saône,69,,,69003000AC0064,,,100,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.836055,45.862826
2018-920976,2018-01-05,000001,Vente,236500,9,,AV HENRI BARBUSSE,0158,69250,69003,Albigny-sur-Saône,69,,,69003000AC0064,,,125,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.836055,45.862826
2018-920976,2018-01-05,000001,Vente,236500,9,,AV HENRI BARBUSSE,0158,69250,69003,Albigny-sur-Saône,69,,,69003000AC0064,,,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.836055,45.862826
2018-920993,2018-01-04,000001,Vente,10000,,,LE BOURG,B005,69250,69003,Albigny-sur-Saône,69,,,69003000AK0295,,,,,,,,,,,,,0,,,,,S,sols,,,55,4.829074,45.865992
2018-921084,2018-01-12,000001,Vente,287300,6,,AV DE LA GARE,0120,69250,69003,Albigny-sur-Saône,69,,,69003000AA0072,,,1004,109.23,,,,,,,,,1,2,Appartement,105,4,,,,,,4.83423,45.876611
2018-921209,2018-02-07,000001,Vente en l'état futur d'achèvement,186000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,54,,,,,,,,,,1,2,Appartement,42,2,,,,,,4.830194,45.871995
2018-921209,2018-02-07,000001,Vente en l'état futur d'achèvement,186000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,81,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2018-921302,2018-01-29,000001,Vente,187000,40,,AV GABRIEL PERI,0100,69250,69003,Albigny-sur-Saône,69,,,69003000AL0230,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831823,45.86672
2018-921302,2018-01-29,000001,Vente,187000,40,,AV GABRIEL PERI,0100,69250,69003,Albigny-sur-Saône,69,,,69003000AL0230,,,35,,57,83.65,,,,,,,2,2,Appartement,89,4,,,,,,4.831823,45.86672
2018-921465,2018-02-20,000001,Vente en l'état futur d'achèvement,170000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2018-921465,2018-02-20,000001,Vente en l'état futur d'achèvement,170000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,13,,,,,,,,,,1,2,Appartement,42,2,,,,,,4.830194,45.871995
2018-921477,2018-02-20,000001,Vente en l'état futur d'achèvement,237500,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,7,,,,,,,,,,1,2,Appartement,60,3,,,,,,4.830194,45.871995
2018-921477,2018-02-20,000001,Vente en l'état futur d'achèvement,237500,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2018-921477,2018-02-20,000001,Vente en l'état futur d'achèvement,237500,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2018-921538,2018-02-23,000001,Vente en l'état futur d'achèvement,182000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,5,,,,,,,,,,1,2,Appartement,42,2,,,,,,4.830194,45.871995
2018-921538,2018-02-23,000001,Vente en l'état futur d'achèvement,182000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,31,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2018-921609,2018-02-27,000001,Vente en l'état futur d'achèvement,176000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,10,,,,,,,,,,1,2,Appartement,41,2,,,,,,4.830194,45.871995
2018-921609,2018-02-27,000001,Vente en l'état futur d'achèvement,176000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2018-921610,2018-02-27,000001,Vente en l'état futur d'achèvement,276000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,37,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2018-921610,2018-02-27,000001,Vente en l'état futur d'achèvement,276000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,12,,,,,,,,,,1,2,Appartement,81,4,,,,,,4.830194,45.871995
2018-921611,2018-02-27,000001,Vente en l'état futur d'achèvement,240000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,24,,,,,,,,,,1,,,,,,,,,,4.830194,45.871995
2018-921611,2018-02-27,000001,Vente en l'état futur d'achèvement,240000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,4,,,,,,,,,,1,2,Appartement,60,3,,,,,,4.830194,45.871995
