id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-956974,2018-04-19,000001,Vente,12000,,,MATILLON,B025,69490,69008,Ancy,69,,,69008000AL0109,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,6211,4.492368,45.827609
2018-956974,2018-04-19,000001,Vente,12000,,,MATILLON,B025,69490,69008,Ancy,69,,,69008000AL0111,,,,,,,,,,,,,0,,,,,T,terres,,,3748,4.492993,45.828494
2018-956974,2018-04-19,000001,Vente,12000,,,CROIX MURIER,B014,69490,69008,Ancy,69,,,69008000AM0019,,,,,,,,,,,,,0,,,,,T,terres,,,3537,4.498034,45.830035
2018-956974,2018-04-19,000001,Vente,12000,,,CROIX MURIER,B014,69490,69008,Ancy,69,,,69008000AM0020,,,,,,,,,,,,,0,,,,,L,landes,,,2013,4.497936,45.830328
2018-956974,2018-04-19,000001,Vente,12000,,,CROIX MURIER,B014,69490,69008,Ancy,69,,,69008000AM0023,,,,,,,,,,,,,0,,,,,VE,vergers,,,1640,4.497368,45.830891
2018-956974,2018-04-19,000001,Vente,12000,,,CROIX MURIER,B014,69490,69008,Ancy,69,,,69008000AM0024,,,,,,,,,,,,,0,,,,,VE,vergers,,,2767,4.497586,45.8307
2018-956974,2018-04-19,000001,Vente,12000,,,CROIX MURIER,B014,69490,69008,Ancy,69,,,69008000AM0025,,,,,,,,,,,,,0,,,,,T,terres,,,2403,4.49848,45.83061
2018-956974,2018-04-19,000001,Vente,12000,,,LE MAS SAINT JEAN,B024,69490,69008,Ancy,69,,,69008000AM0158,,,,,,,,,,,,,0,,,,,L,landes,,,725,4.496575,45.82923
2018-956974,2018-04-19,000001,Vente,12000,,,LE MAS SAINT JEAN,B024,69490,69008,Ancy,69,,,69008000AM0159,,,,,,,,,,,,,0,,,,,P,prés,,,12075,4.49585,45.828526
2018-956974,2018-04-19,000001,Vente,12000,,,LE MAS SAINT JEAN,B024,69490,69008,Ancy,69,,,69008000AM0163,,,,,,,,,,,,,0,,,,,T,terres,,,4572,4.496398,45.8294
2018-956974,2018-04-19,000001,Vente,12000,,,LE MAS SAINT JEAN,B024,69490,69008,Ancy,69,,,69008000AM0164,,,,,,,,,,,,,0,,,,,L,landes,,,1980,4.496377,45.829826
2018-956974,2018-04-19,000001,Vente,12000,,,LA LIOUFFE,B021,69490,69008,Ancy,69,,,69008000AP0142,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,5815,4.499053,45.831508
