id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-956034,2018-01-25,000001,Vente,200000,90,,CHE CHEMIN DE LA BORDIERE,0014,69480,69005,Ambérieux,69,,,69005000ZD0068,,,,,,,,,,,,,0,2,Appartement,75,4,S,sols,,,407,4.724398,45.935341
2018-956034,2018-01-25,000001,Vente,200000,90,,CHE CHEMIN DE LA BORDIERE,0014,69480,69005,Ambérieux,69,,,69005000ZD0068,,,,,,,,,,,,,0,2,Appartement,135,3,S,sols,,,407,4.724398,45.935341
2018-956034,2018-01-25,000001,Vente,200000,,,SAINT MARTIN,B025,69480,69005,Ambérieux,69,,,69005000ZD0069,,,,,,,,,,,,,0,,,,,S,sols,,,200,4.724394,45.935136
2018-956034,2018-01-25,000001,Vente,200000,,,SAINT MARTIN,B025,69480,69005,Ambérieux,69,,,69005000ZD0069,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,2911,4.724394,45.935136
2018-956377,2018-02-15,000001,Vente,320000,332,,RUE DE LA MAIRIE,0060,69480,69005,Ambérieux,69,,,69005000AB0219,,,,,,,,,,,,,0,1,Maison,172,6,AG,terrains d'agrément,PARC,Parc,1000,4.740264,45.926719
2018-956377,2018-02-15,000001,Vente,320000,332,,RUE DE LA MAIRIE,0060,69480,69005,Ambérieux,69,,,69005000AB0219,,,,,,,,,,,,,0,1,Maison,172,6,S,sols,,,500,4.740264,45.926719
2018-956595,2018-03-13,000001,Vente,195000,,,LE BOURG,B003,69480,69005,Ambérieux,69,,,69005000AB0418,,,,,,,,,,,,,0,,,,,T,terres,,,107,4.73508,45.927088
2018-956595,2018-03-13,000001,Vente,195000,,,LE BOURG,B003,69480,69005,Ambérieux,69,,,69005000AB0429,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1379,4.735125,45.927664
2018-956595,2018-03-13,000001,Vente,195000,,,LE BOURG,B003,69480,69005,Ambérieux,69,,,69005000AB0432,,,,,,,,,,,,,0,,,,,S,sols,,,465,4.735146,45.927172
2018-956595,2018-03-13,000001,Vente,195000,,,LE BOURG,B003,69480,69005,Ambérieux,69,,,69005000AB0433,,,,,,,,,,,,,0,,,,,S,sols,,,5,4.734171,45.92706
2018-956595,2018-03-13,000001,Vente,195000,,,LE BOURG,B003,69480,69005,Ambérieux,69,,,69005000AB0434,,,,,,,,,,,,,0,,,,,S,sols,,,383,4.734556,45.927081
2018-957770,2018-06-28,000001,Vente,403365,50,,RUE DU CLOS DE LA CURE,0018,69480,69005,Ambérieux,69,,,69005000AB0300,,,,,,,,,,,,,0,1,Maison,139,6,AG,terrains d'agrément,PARC,Parc,820,4.738518,45.926785
2018-957770,2018-06-28,000001,Vente,403365,50,,RUE DU CLOS DE LA CURE,0018,69480,69005,Ambérieux,69,,,69005000AB0300,,,,,,,,,,,,,0,1,Maison,139,6,S,sols,,,500,4.738518,45.926785
2018-958101,2018-07-02,000001,Vente,341500,82,,RUE DES TULIPIERS,0143,69480,69005,Ambérieux,69,,,69005000AB0330,,,,,,,,,,,,,0,1,Maison,142,6,AG,terrains d'agrément,PARC,Parc,800,4.733837,45.926459
