id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2016-843222,2016-01-22,000001,Vente,53000,,,LE CARCAN,B016,69420,69007,Ampuis,69,,,69007000AB0042,,,,,,,,,,,,,0,,,,,S,sols,,,392,4.807205,45.48968
2016-843222,2016-01-22,000001,Vente,53000,35,,RUE DE LA BROCARDE,0017,69420,69007,Ampuis,69,,,69007000AB0437,,,,,,,,,,,,,0,1,Maison,46,2,S,sols,,,66,4.807296,45.489817
2016-843261,2016-01-22,000001,Vente,150000,81,,RTE DE LA TAQUIERE,0210,69420,69007,Ampuis,69,,,69007000AE0049,,,,,,,,,,,,,0,1,Maison,62,3,J,jardins,,,1688,4.796758,45.484778
2016-843319,2016-02-02,000001,Vente,14000,,,CHATELON,B023,69420,69007,Ampuis,69,,,69007000AV0176,,,,,,,,,,,,,0,,,,,J,jardins,,,208,4.826849,45.499436
2016-843319,2016-02-02,000001,Vente,14000,,,CHATELON,B023,69420,69007,Ampuis,69,,,69007000AV0177,,,,,,,,,,,,,0,,,,,J,jardins,,,63,4.827021,45.49937
2016-843319,2016-02-02,000001,Vente,14000,,,CHATELON,B023,69420,69007,Ampuis,69,,,69007000AV0186,,,,,,,,,,,,,0,,,,,J,jardins,,,1954,4.82737,45.499711
2016-843392,2016-01-19,000001,Vente,227000,16,,RUE DU LOT. DES COTES ROTIES,0035,69420,69007,Ampuis,69,,,69007000AT1005,,,,,,,,,,,,,0,1,Maison,130,5,S,sols,,,614,4.834835,45.505277
2016-843392,2016-01-19,000001,Vente,227000,,,VERENAY,B101,69420,69007,Ampuis,69,,,69007000AT1015,,,,,,,,,,,,,0,,,,,S,sols,,,1098,4.834366,45.505105
2016-843392,2016-01-19,000001,Vente,227000,,,VERENAY,B101,69420,69007,Ampuis,69,,,69007000AT1018,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,81,4.834879,45.50522
2016-843534,2016-02-02,000001,Vente,152000,,,LANCEMENT,B063,69420,69007,Ampuis,69,,,69007000AH0192,,,,,,,,,,,,,0,,,,,VI,vignes,,,3005,4.795825,45.490832
2016-843585,2016-02-04,000001,Vente,1,,,LES MOUTONNES,B075,69420,69007,Ampuis,69,,,69007000AI1204,,,,,,,,,,,,,0,,,,,S,sols,,,31,4.812152,45.492007
2016-843585,2016-02-04,000001,Vente,1,,,VERENAY,B101,69420,69007,Ampuis,69,,,69007000AT0026,,,,,,,,,,,,,0,,,,,S,sols,,,475,4.830645,45.502333
2016-843585,2016-02-04,000001,Vente,1,,,VERENAY,B101,69420,69007,Ampuis,69,,,69007000AT1082,,,,,,,,,,,,,0,,,,,S,sols,,,55,4.830151,45.502929
2016-843585,2016-02-04,000001,Vente,1,,,VERENAY,B101,69420,69007,Ampuis,69,,,69007000AT1084,,,,,,,,,,,,,0,,,,,S,sols,,,55,4.83028,45.502504
2016-843585,2016-02-04,000001,Vente,1,,,VERENAY,B101,69420,69007,Ampuis,69,,,69007000AT1085,,,,,,,,,,,,,0,,,,,S,sols,,,285,4.830136,45.502705
2016-843613,2016-02-11,000001,Vente,108000,33,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0200,,,,,,,,,,,,,0,1,Maison,56,2,S,sols,,,82,4.812587,45.489782
2016-843624,2016-02-12,000001,Vente,30000,,,LES COUTURES,B041,69420,69007,Ampuis,69,,,69007000AC0555,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,195,4.815807,45.489875
2016-843659,2016-02-12,000001,Vente,70000,,,LES COUTURES,B041,69420,69007,Ampuis,69,,,69007000AC0551,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,330,4.816154,45.489085
2016-843659,2016-02-12,000001,Vente,70000,,,LES COUTURES,B041,69420,69007,Ampuis,69,,,69007000AC0552,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,301,4.816036,45.489252
2016-843659,2016-02-12,000001,Vente,70000,,,LES COUTURES,B041,69420,69007,Ampuis,69,,,69007000AC0553,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,54,4.815955,45.48935
2016-843659,2016-02-12,000001,Vente,70000,,,LES COUTURES,B041,69420,69007,Ampuis,69,,,69007000AC0554,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,35,4.816274,45.488963
2016-843811,2016-03-04,000002,Echange,28300,,,GRANDES PLACES,B056,69420,69007,Ampuis,69,,,69007000AS0802,,,,,,,,,,,,,0,,,,,VI,vignes,,,455,4.825752,45.505382
2016-843811,2016-03-04,000003,Echange,28300,,,GRANDES PLACES,B056,69420,69007,Ampuis,69,,,69007000AS0800,,,,,,,,,,,,,0,,,,,VI,vignes,,,449,4.826157,45.504993
2016-843835,2016-03-10,000001,Vente,300000,,,LE BOURG,B010,69420,69007,Ampuis,69,,,69007000AB0219,,,,,,,,,,,,,0,,,,,S,sols,,,51,4.812243,45.48966
2016-843835,2016-03-10,000001,Vente,300000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1360,4.812251,45.489522
2016-843835,2016-03-10,000001,Vente,300000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1360,4.812251,45.489522
2016-843835,2016-03-10,000001,Vente,300000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,77,4.812251,45.489522
2016-843835,2016-03-10,000001,Vente,300000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,77,4.812251,45.489522
2016-843835,2016-03-10,000001,Vente,300000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1360,4.812251,45.489522
2016-843835,2016-03-10,000001,Vente,300000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,77,4.812251,45.489522
2016-843835,2016-03-10,000001,Vente,300000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1360,4.812251,45.489522
2016-843835,2016-03-10,000001,Vente,300000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,77,4.812251,45.489522
2016-843871,2016-03-22,000001,Vente,35000,,,LE GOUTAY,B054,69420,69007,Ampuis,69,,,69007000AE0053,,,,,,,,,,,,,0,,,,,J,jardins,,,459,4.796057,45.484841
2016-843871,2016-03-22,000001,Vente,35000,,,LE GOUTAY,B054,69420,69007,Ampuis,69,,,69007000AE0055,,,,,,,,,,,,,0,,,,,J,jardins,,,3136,4.795577,45.485412
2016-843871,2016-03-22,000001,Vente,35000,5106,,LE GOUTAY,B054,69420,69007,Ampuis,69,,,69007000AE0056,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,58,4.795247,45.4854
2016-843871,2016-03-22,000001,Vente,35000,5106,,LE GOUTAY,B054,69420,69007,Ampuis,69,,,69007000AE0056,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,251,4.795247,45.4854
2016-843899,2016-03-14,000001,Vente,295000,,,LE PLOMB,B079,69420,69007,Ampuis,69,,,69007000AS0140,,,,,,,,,,,,,0,,,,,VI,vignes,,,3905,4.822034,45.502482
2016-843899,2016-03-14,000001,Vente,295000,,,LE PLOMB,B079,69420,69007,Ampuis,69,,,69007000AS0141,,,,,,,,,,,,,0,,,,,T,terres,,,949,4.822059,45.502519
2016-843899,2016-03-14,000001,Vente,295000,,,LE PLOMB,B079,69420,69007,Ampuis,69,,,69007000AS0141,,,,,,,,,,,,,0,,,,,VI,vignes,,,992,4.822059,45.502519
2016-843915,2016-03-10,000001,Vente,400000,,,LE BOURG,B010,69420,69007,Ampuis,69,,,69007000AB0219,,,,,,,,,,,,,0,,,,,S,sols,,,51,4.812243,45.48966
2016-843915,2016-03-10,000001,Vente,400000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1360,4.812251,45.489522
2016-843915,2016-03-10,000001,Vente,400000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,77,4.812251,45.489522
2016-843915,2016-03-10,000001,Vente,400000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1360,4.812251,45.489522
2016-843915,2016-03-10,000001,Vente,400000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,77,4.812251,45.489522
2016-843915,2016-03-10,000001,Vente,400000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1360,4.812251,45.489522
2016-843915,2016-03-10,000001,Vente,400000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,77,4.812251,45.489522
2016-843915,2016-03-10,000001,Vente,400000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1360,4.812251,45.489522
2016-843915,2016-03-10,000001,Vente,400000,,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0220,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,77,4.812251,45.489522
2016-843934,2016-03-14,000001,Vente,30000,,,LE CHAMPON,B020,69420,69007,Ampuis,69,,,69007000AS0079,,,,,,,,,,,,,0,,,,,T,terres,,,228,4.819139,45.505832
2016-843934,2016-03-14,000001,Vente,30000,,,LE CHAMPON,B020,69420,69007,Ampuis,69,,,69007000AS0080,,,,,,,,,,,,,0,,,,,T,terres,,,858,4.819052,45.505791
2016-843966,2016-03-18,000001,Vente,44640,,,LA BROSSE,B015,69420,69007,Ampuis,69,,,69007000AI1100,,,,,,,,,,,,,0,,,,,T,terres,,,2264,4.799601,45.498819
2016-844236,2016-05-02,000001,Vente,330000,,,BACON,B002,69420,69007,Ampuis,69,,,69007000AM0021,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,184,4.787931,45.514639
2016-844236,2016-05-02,000001,Vente,330000,,,BACON,B002,69420,69007,Ampuis,69,,,69007000AM0022,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,5595,4.788191,45.514798
2016-844236,2016-05-02,000001,Vente,330000,,,BACON,B002,69420,69007,Ampuis,69,,,69007000AM0023,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4997,4.788924,45.515692
2016-844385,2016-04-28,000001,Vente,243000,4,,RUE DE LA BROCARDE,0017,69420,69007,Ampuis,69,,,69007000AB0600,,,,,,,,,,,,,0,2,Appartement,150,4,S,sols,,,721,4.812203,45.491185
2016-844385,2016-04-28,000001,Vente,243000,4,,RUE DE LA BROCARDE,0017,69420,69007,Ampuis,69,,,69007000AB0600,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,388,0,S,sols,,,721,4.812203,45.491185
2016-844528,2016-05-20,000001,Vente,301800,1,,RUE DE LA COTE BRUNE,0022,69420,69007,Ampuis,69,,,69007000AI0465,,,,,,,,,,,,,0,1,Maison,133,5,J,jardins,,,575,4.808606,45.490084
2016-844528,2016-05-20,000001,Vente,301800,,,LA BROCARDE,B014,69420,69007,Ampuis,69,,,69007000AI0466,,,,,,,,,,,,,0,,,,,S,sols,,,10,4.80863,45.490101
2016-844528,2016-05-20,000001,Vente,301800,,,LA BROCARDE,B014,69420,69007,Ampuis,69,,,69007000AI0846,,,,,,,,,,,,,0,,,,,VE,vergers,,,1035,4.808472,45.490133
2016-844531,2016-05-19,000002,Vente,152000,1,,RTE DU LACAT,0034,69420,69007,Ampuis,69,,,69007000AT1260,,,,,,,,,,,,,0,1,Maison,80,5,S,sols,,,491,,
2016-844553,2016-05-18,000001,Vente,120000,,,LES COUTURES,B041,69420,69007,Ampuis,69,,,69007000AC0546,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,400,4.815889,45.489573
2016-844553,2016-05-18,000001,Vente,120000,,,LES COUTURES,B041,69420,69007,Ampuis,69,,,69007000AC0549,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,630,4.81614,45.489421
2016-844553,2016-05-18,000001,Vente,120000,,,LES COUTURES,B041,69420,69007,Ampuis,69,,,69007000AC0554,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,35,4.816274,45.488963
2016-844619,2016-06-03,000001,Vente,578250,5502,,LE CHAMPIN,B019,69420,69007,Ampuis,69,,,69007000AI0097,,,,,,,,,,,,,0,1,Maison,172,4,S,sols,,,732,4.803689,45.501411
2016-844619,2016-06-03,000001,Vente,578250,5502,,LE CHAMPIN,B019,69420,69007,Ampuis,69,,,69007000AI0097,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,8,0,S,sols,,,732,4.803689,45.501411
2016-844619,2016-06-03,000001,Vente,578250,5755,,LE CHAMPIN,B019,69420,69007,Ampuis,69,,,69007000AI0098,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,453,4.803286,45.501332
