id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2016-820470,2016-01-22,000001,Vente,110000,2,,QUAI GENERAL DE GAULLE,0127,69250,69003,Albigny-sur-Saône,69,,,69003000AA0140,,,115,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.834729,45.875901
2016-820470,2016-01-22,000001,Vente,110000,2,,QUAI GENERAL DE GAULLE,0127,69250,69003,Albigny-sur-Saône,69,,,69003000AA0140,,,112,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.834729,45.875901
2016-820470,2016-01-22,000001,Vente,110000,2,,QUAI GENERAL DE GAULLE,0127,69250,69003,Albigny-sur-Saône,69,,,69003000AA0140,,,103,50.31,110,,,,,,,,2,2,Appartement,48,1,,,,,,4.834729,45.875901
2016-820576,2016-01-28,000001,Vente,111700,9002,,RUE PASTEUR,0230,69250,69003,Albigny-sur-Saône,69,,,69003000AD0045,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,238,4.832725,45.860043
2016-820601,2016-02-12,000002,Vente,135000,20,,CHE DES CHASSEURS,0060,69250,69003,Albigny-sur-Saône,69,,,69003000AL0331,,,,,,,,,,,,,0,1,Maison,40,1,S,sols,,,750,4.825714,45.86636
2016-820944,2016-03-11,000001,Vente,263485,21,,AV HENRI BARBUSSE,0158,69250,69003,Albigny-sur-Saône,69,,,69003000AC0048,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,1433,4.835529,45.862316
2016-821006,2016-02-18,000001,Vente,,3,,RUE JEAN CHIRAT,0170,69250,69003,Albigny-sur-Saône,69,,,69003000AC0018,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,3370,4.833049,45.863949
2016-821006,2016-02-18,000001,Vente,,3,,RUE JEAN CHIRAT,0170,69250,69003,Albigny-sur-Saône,69,,,69003000AC0018,,,,,,,,,,,,,0,,,,,S,sols,,,782,4.833049,45.863949
2016-821006,2016-02-18,000001,Vente,,,,LE BOURG,B005,69250,69003,Albigny-sur-Saône,69,,,69003000AC0073,,,,,,,,,,,,,0,,,,,S,sols,,,2307,4.831853,45.863111
2016-821354,2016-03-18,000001,Vente,297500,1,,QUAI DE VILLEVERT,0250,69250,69003,Albigny-sur-Saône,69,,,69003000AA0141,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831343,45.878174
2016-821354,2016-03-18,000001,Vente,297500,1,,QUAI DE VILLEVERT,0250,69250,69003,Albigny-sur-Saône,69,,,69003000AA0141,,,15,,,,,,,,,,1,2,Appartement,109,3,,,,,,4.831343,45.878174
2016-821742,2016-04-05,000001,Vente en l'état futur d'achèvement,111000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,81,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831207,45.859933
2016-821742,2016-04-05,000001,Vente en l'état futur d'achèvement,111000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,30,,,,,,,,,,1,2,Appartement,30,1,,,,,,4.831207,45.859933
2016-821821,2016-04-13,000001,Vente en l'état futur d'achèvement,153000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831207,45.859933
2016-821821,2016-04-13,000001,Vente en l'état futur d'achèvement,153000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,1,,,,,,,,,,1,2,Appartement,41,2,,,,,,4.831207,45.859933
2016-821830,2016-04-20,000001,Vente,327000,9,,LES HAUTS D'ALBIGNY,A010,69250,69003,Albigny-sur-Saône,69,,,69003000AL0072,,,9,,,,,,,,,,1,1,Maison,114,6,,,,,,4.830137,45.867383
2016-821878,2016-04-21,000001,Vente en l'état futur d'achèvement,163000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,33,,,,,,,,,,1,2,Appartement,44,2,,,,,,4.831207,45.859933
2016-821878,2016-04-21,000001,Vente en l'état futur d'achèvement,163000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831207,45.859933
2016-821894,2016-04-21,000001,Vente en l'état futur d'achèvement,152000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831207,45.859933
2016-821894,2016-04-21,000001,Vente en l'état futur d'achèvement,152000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,4,,,,,,,,,,1,2,Appartement,42,2,,,,,,4.831207,45.859933
2016-821989,2016-04-26,000001,Vente,155000,26,A,AV DES AVORAUX,0020,69250,69003,Albigny-sur-Saône,69,,,69003000AM0168,,,,,,,,,,,,,0,1,Maison,119,5,S,sols,,,434,4.828926,45.87252
2016-822018,2016-04-21,000001,Vente en l'état futur d'achèvement,210000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,36,,,,,,,,,,1,2,Appartement,58,3,,,,,,4.831207,45.859933
2016-822018,2016-04-21,000001,Vente en l'état futur d'achèvement,210000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,95,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831207,45.859933
2016-822018,2016-04-21,000001,Vente en l'état futur d'achèvement,210000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831207,45.859933
2016-822021,2016-04-27,000001,Vente en l'état futur d'achèvement,156000,,,MIGNONNE,B014,69250,69003,Albigny-sur-Saône,69,,,69003000AC0091,,,34,,,,,,,,,,1,2,Appartement,42,2,,,,,,4.831207,45.859933
