id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2016-851864,2016-01-07,000001,Vente,100000,7,,RUE DE L HOTEL DE VILLE,0520,69550,69006,Amplepuis,69,,,69006000AE0123,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,94,0,S,sols,,,277,4.331419,45.973439
2016-851864,2016-01-07,000001,Vente,100000,7,,RUE DE L HOTEL DE VILLE,0520,69550,69006,Amplepuis,69,,,69006000AE0123,,,,,,,,,,,,,0,1,Maison,110,5,S,sols,,,277,4.331419,45.973439
2016-851867,2016-01-07,000001,Vente,93500,9001,,LAFARGE,B069,69550,69006,Amplepuis,69,,,690060000A0199,,,,,,,,,,,,,0,1,Maison,109,4,S,sols,,,970,4.364386,45.975987
2016-851867,2016-01-07,000001,Vente,93500,,,LAFARGE,B069,69550,69006,Amplepuis,69,,,690060000A0487,,,,,,,,,,,,,0,,,,,T,terres,,,1856,4.364492,45.976145
2016-851868,2016-01-05,000001,Vente,52000,9005,,CHE DE SANDRIN,0926,69550,69006,Amplepuis,69,,,690060000A0021,,,,,,,,,,,,,0,1,Maison,54,2,S,sols,,,544,4.345119,45.983266
2016-851868,2016-01-05,000001,Vente,52000,,,SANDRIN,B113,69550,69006,Amplepuis,69,,,690060000A0421,,,,,,,,,,,,,0,,,,,T,terres,,,114,4.345209,45.983215
2016-851947,2016-01-25,000001,Vente,20000,8,,RUE DE LA VIDERIE,1020,69550,69006,Amplepuis,69,,,69006000AE0818,,,,,,,,,,,,,0,2,Appartement,56,1,S,sols,,,54,4.33319,45.975088
2016-851947,2016-01-25,000001,Vente,20000,8,,RUE DE LA VIDERIE,1020,69550,69006,Amplepuis,69,,,69006000AE0818,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,54,4.33319,45.975088
2016-851948,2016-01-21,000001,Vente,165400,9020,,AU PLAT,B096,69550,69006,Amplepuis,69,,,69006000AT0194,,,,,,,,,,,,,0,1,Maison,89,3,S,sols,,,500,4.284834,45.97739
2016-851948,2016-01-21,000001,Vente,165400,9020,,AU PLAT,B096,69550,69006,Amplepuis,69,,,69006000AT0194,,,,,,,,,,,,,0,1,Maison,89,3,AG,terrains d'agrément,PARC,Parc,1031,4.284834,45.97739
