id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1008644,2019-02-05,000001,Vente,323950,154,,MTE DU PERROUX,0070,69380,69004,Alix,69,,,690040000U1130,,,,,,,,,,,,,0,1,Maison,76,4,S,sols,,,220,,
2019-1008644,2019-02-05,000001,Vente,323950,154,,MTE DU PERROUX,0070,69380,69004,Alix,69,,,690040000U1130,,,,,,,,,,,,,0,1,Maison,76,4,AG,terrains d'agrément,PARC,Parc,1360,,
2019-1008879,2019-02-22,000001,Vente,131000,3,,PL DES CHANOINESSES,0030,69380,69004,Alix,69,,,690040000U0700,,,,,,,,,,,,,0,1,Maison,75,3,S,sols,,,90,4.654442,45.912733
2019-1008879,2019-02-22,000001,Vente,131000,5019,,RUE DE L EGLISE,0043,69380,69004,Alix,69,,,690040000U0733,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,130,4.654507,45.912891
2019-1009107,2019-03-08,000001,Vente,189850,535,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1340,,3,,,,,,,,,,,0,,,,,,,,,,4.6527,45.912037
2019-1009107,2019-03-08,000001,Vente,189850,535,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1340,,4,,,,,,,,,,,0,,,,,,,,,,4.6527,45.912037
2019-1009293,2019-03-20,000001,Vente,230000,,,AU BOURG,B003,69380,69004,Alix,69,,,690040000U1427,,,,,,,,,,,,,0,,,,,S,sols,,,1226,4.65304,45.914089
2019-1009837,2019-05-13,000001,Vente,230000,145,,CHE DU FOURNEL,0047,69380,69004,Alix,69,,,690040000U0959,,,,,,,,,,,,,0,1,Maison,69,4,S,sols,,,500,4.659709,45.9113
2019-1009837,2019-05-13,000001,Vente,230000,145,,CHE DU FOURNEL,0047,69380,69004,Alix,69,,,690040000U0959,,,,,,,,,,,,,0,1,Maison,69,4,AG,terrains d'agrément,PARC,Parc,1750,4.659709,45.9113
2019-1010147,2019-05-24,000001,Vente,377800,53,,IMP DU BOIS DES NOYERS,0022,69380,69004,Alix,69,,,690040000U1011,,,,,,,,,,,,,0,1,Maison,90,4,AG,terrains d'agrément,PARC,Parc,1086,4.655734,45.918136
2019-1010147,2019-05-24,000001,Vente,377800,53,,IMP DU BOIS DES NOYERS,0022,69380,69004,Alix,69,,,690040000U1011,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,500,4.655734,45.918136
2019-1010196,2019-06-07,000001,Vente,407750,40,,ALL DES NOISETIERS,0067,69380,69004,Alix,69,,,690040000U1358,,,,,,,,,,,,,0,1,Maison,160,5,S,sols,,,871,4.657366,45.916323
2019-1010304,2019-06-03,000001,Vente,257000,569,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1415,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,158,4.652706,45.912344
2019-1010566,2019-06-14,000001,Vente,333790,163,,CHE DES DAMES DE LA ROUE,0040,69380,69004,Alix,69,,,690040000U1032,,,3,201.96,,,,,,,,,1,1,Maison,160,6,,,,,,4.658191,45.917938
2019-1010815,2019-07-03,000001,Vente,330440,57,,CHE DES ECOLIERS,0042,69380,69004,Alix,69,,,690040000U1157,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,230,4.653123,45.910288
2019-1010815,2019-07-03,000001,Vente,330440,57,,CHE DES ECOLIERS,0042,69380,69004,Alix,69,,,690040000U1157,,,,,,,,,,,,,0,1,Maison,95,4,AG,terrains d'agrément,PARC,Parc,1075,4.653123,45.910288
2019-1010833,2019-07-05,000001,Vente,140000,171,,RTE DU CHATEAU DE MARZE,0032,69380,69004,Alix,69,,,690040000U0195,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,200,4.651428,45.915822
2019-1011394,2019-07-19,000001,Vente,152200,363,,RUE AYME CHALUS,0016,69380,69004,Alix,69,,,690040000U1417,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.651871,45.910748
