id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-971907,2019-01-17,000001,Vente,6000,,,LES GDES TERRES,B010,69250,69003,Albigny-sur-Saône,69,,,69003000AB0104,,,,,,,,,,,,,0,,,,,T,terres,,,770,4.833148,45.87261
2019-972088,2019-01-10,000001,Vente,190000,4,,AV GABRIEL PERI,0100,69250,69003,Albigny-sur-Saône,69,,,69003000AM0182,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,836,4.831617,45.873883
2019-972088,2019-01-10,000001,Vente,190000,4,,AV GABRIEL PERI,0100,69250,69003,Albigny-sur-Saône,69,,,69003000AM0183,,,,,,,,,,,,,0,,,,,S,sols,,,101,4.832118,45.873895
2019-972122,2019-01-16,000001,Vente,145000,2,,AV DE LA GARE,0120,69250,69003,Albigny-sur-Saône,69,,,69003000AA0081,,,1,38.86,3,,,,,,,,2,2,Appartement,66,3,,,,,,4.83477,45.876814
2019-972122,2019-01-16,000001,Vente,145000,2,,AV DE LA GARE,0120,69250,69003,Albigny-sur-Saône,69,,,69003000AA0081,,,7,38.68,,,,,,,,,1,3,Dépendance,,0,,,,,,4.83477,45.876814
2019-972170,2019-01-31,000001,Vente en l'état futur d'achèvement,246000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,105,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2019-972170,2019-01-31,000001,Vente en l'état futur d'achèvement,246000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,101,,,,,,,,,,1,2,Appartement,61,3,,,,,,4.830194,45.871995
2019-972217,2019-02-05,000001,Vente en l'état futur d'achèvement,272000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2019-972217,2019-02-05,000001,Vente en l'état futur d'achèvement,272000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2019-972217,2019-02-05,000001,Vente en l'état futur d'achèvement,272000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,15,,,,,,,,,,1,2,Appartement,61,3,,,,,,4.830194,45.871995
2019-972232,2019-01-31,000001,Vente,284450,1,,QUAI GENERAL DE GAULLE,0127,69250,69003,Albigny-sur-Saône,69,,,69003000AA0083,,,,,,,,,,,,,0,1,Maison,109,5,AG,terrains d'agrément,PARC,Parc,748,4.834899,45.876189
2019-972232,2019-01-31,000001,Vente,284450,1,,QUAI GENERAL DE GAULLE,0127,69250,69003,Albigny-sur-Saône,69,,,69003000AA0083,,,,,,,,,,,,,0,1,Maison,109,5,S,sols,,,296,4.834899,45.876189
2019-972329,2019-02-12,000001,Vente en l'état futur d'achèvement,240000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2019-972329,2019-02-12,000001,Vente en l'état futur d'achèvement,240000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,56,,,,,,,,,,1,2,Appartement,60,3,,,,,,4.830194,45.871995
2019-972385,2019-01-29,000001,Vente,169000,40,,AV GABRIEL PERI,0100,69250,69003,Albigny-sur-Saône,69,,,69003000AL0230,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831823,45.86672
2019-972385,2019-01-29,000001,Vente,169000,40,,AV GABRIEL PERI,0100,69250,69003,Albigny-sur-Saône,69,,,69003000AL0230,,,24,,40,67.6,,,,,,,2,2,Appartement,71,3,,,,,,4.831823,45.86672
2019-972386,2019-01-29,000001,Vente,160000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0178,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,646,4.830801,45.87313
2019-972486,2019-02-05,000001,Vente,681700,15,,RTE DES MONTS D OR,0212,69250,69003,Albigny-sur-Saône,69,,,69003000AM0034,,,,,,,,,,,,,0,1,Maison,236,11,S,sols,,,1269,4.828541,45.874018
2019-972486,2019-02-05,000001,Vente,681700,15,,RTE DES MONTS D OR,0212,69250,69003,Albigny-sur-Saône,69,,,69003000AM0034,,,,,,,,,,,,,0,1,Maison,236,11,AG,terrains d'agrément,PARC,Parc,694,4.828541,45.874018
2019-972492,2019-01-30,000001,Vente,15000,24,,AV GABRIEL PERI,0100,69250,69003,Albigny-sur-Saône,69,,,69003000AL0307,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,564,4.831251,45.869515
2019-972531,2019-02-21,000001,Vente en l'état futur d'achèvement,244457,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,52,,,,,,,,,,1,2,Appartement,61,3,,,,,,4.830194,45.871995
2019-972531,2019-02-21,000001,Vente en l'état futur d'achèvement,244457,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0091,,,77,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830194,45.871995
2019-972618,2019-02-28,000001,Vente en l'état futur d'achèvement,386000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0205,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,307,4.828721,45.871024
2019-972741,2019-02-20,000001,Vente,313900,10,,AV DE LA GARE,0120,69250,69003,Albigny-sur-Saône,69,,,69003000AA0167,,,,,,,,,,,,,0,1,Maison,121,5,S,sols,,,166,4.833819,45.876163
2019-972741,2019-02-20,000001,Vente,313900,10,,AV DE LA GARE,0120,69250,69003,Albigny-sur-Saône,69,,,69003000AA0173,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,19,4.83373,45.876021
2019-972800,2019-03-05,000001,Vente,150000,2,,AV DE LA GARE,0120,69250,69003,Albigny-sur-Saône,69,,,69003000AA0081,,,4,39.54,,,,,,,,,1,2,Appartement,35,2,,,,,,4.83477,45.876814
2019-972800,2019-03-05,000001,Vente,150000,2,,AV DE LA GARE,0120,69250,69003,Albigny-sur-Saône,69,,,69003000AA0081,,,2,38.59,,,,,,,,,1,2,Appartement,38,2,,,,,,4.83477,45.876814
2019-972800,2019-03-05,000001,Vente,150000,2,,AV DE LA GARE,0120,69250,69003,Albigny-sur-Saône,69,,,69003000AA0081,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.83477,45.876814
2019-972910,2019-03-15,000002,Vente,710000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0234,,,,,,,,,,,,,0,,,,,P,prés,,,22,4.831894,45.87306
2019-972910,2019-03-15,000002,Vente,710000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0235,,,,,,,,,,,,,0,,,,,P,prés,,,47,4.831677,45.873021
2019-972910,2019-03-15,000002,Vente,710000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0236,,,,,,,,,,,,,0,,,,,P,prés,,,1,4.832304,45.87314
2019-972910,2019-03-15,000002,Vente,710000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0237,,,,,,,,,,,,,0,,,,,P,prés,,,27,4.831593,45.872672
2019-972910,2019-03-15,000002,Vente,710000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0238,,,,,,,,,,,,,0,,,,,P,prés,,,31,4.831568,45.8728
2019-972910,2019-03-15,000002,Vente,710000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0239,,,,,,,,,,,,,0,,,,,P,prés,,,29,4.831542,45.872947
2019-972910,2019-03-15,000002,Vente,710000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0240,,,,,,,,,,,,,0,,,,,P,prés,,,76,4.832153,45.873108
2019-972910,2019-03-15,000002,Vente,710000,,,LES AVORAUX,B001,69250,69003,Albigny-sur-Saône,69,,,69003000AM0241,,,,,,,,,,,,,0,,,,,P,prés,,,1,4.832366,45.87314
2019-973161,2019-03-08,000001,Vente,260500,31,,AV DES AVORAUX,0020,69250,69003,Albigny-sur-Saône,69,,,69003000AM0103,,,133,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830946,45.870641
2019-973161,2019-03-08,000001,Vente,260500,31,,AV DES AVORAUX,0020,69250,69003,Albigny-sur-Saône,69,,,69003000AM0103,,,15,,2,79.94,,,,,,,2,2,Appartement,81,4,,,,,,4.830946,45.870641
