id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1009381,2019-03-13,000001,Vente,262000,235,,RUE DES COTEAUX,0132,69490,69008,Ancy,69,,,69008000AB0320,,,,,,,,,,,,,0,1,Maison,106,5,S,sols,,,752,4.508615,45.839559
2019-1009835,2019-04-26,000001,Vente,5750,,,LES GOUTTES,B017,69490,69008,Ancy,69,,,69008000AE0293,,,,,,,,,,,,,0,,,,,P,prés,,,2345,4.529248,45.833613
2019-1009835,2019-04-26,000001,Vente,5750,,,LES CHATAIGNERAIES,B009,69490,69008,Ancy,69,,,69008000AE0305,,,,,,,,,,,,,0,,,,,T,terres,,,2498,4.527521,45.82792
2019-1009835,2019-04-26,000001,Vente,5750,,,LES CHATAIGNERAIES,B009,69490,69008,Ancy,69,,,69008000AE0306,,,,,,,,,,,,,0,,,,,P,prés,,,1728,4.526856,45.826489
2019-1009835,2019-04-26,000001,Vente,5750,,,LES CHATAIGNERAIES,B009,69490,69008,Ancy,69,,,69008000AE0307,,,,,,,,,,,,,0,,,,,PA,pâtures,,,2000,4.522631,45.825922
2019-1009835,2019-04-26,000001,Vente,5750,,,LES BOIS D ARJOUX,B004,69490,69008,Ancy,69,,,69008000AE0308,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2250,4.523246,45.827874
2019-1010288,2019-06-04,000001,Vente,250400,150,,ALL DES MERISIERS,0381,69490,69008,Ancy,69,,,69008000AB0312,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,500,4.508288,45.839702
2019-1010288,2019-06-04,000001,Vente,250400,150,,ALL DES MERISIERS,0381,69490,69008,Ancy,69,,,69008000AB0312,,,,,,,,,,,,,0,1,Maison,100,5,J,jardins,,,667,4.508288,45.839702
2019-1010500,2019-06-14,000001,Vente,48137,550,,CHE DU MONIN,0316,69490,69008,Ancy,69,,,69008000AI0117,,,,,,,,,,,,,0,1,Maison,36,1,S,sols,,,79,4.498349,45.821188
2019-1010500,2019-06-14,000001,Vente,48137,,,LE MONIN,B027,69490,69008,Ancy,69,,,69008000AI0139,,,,,,,,,,,,,0,,,,,T,terres,,,1509,4.498188,45.820994
2019-1010500,2019-06-14,000001,Vente,48137,,,LE MONIN,B027,69490,69008,Ancy,69,,,69008000AI0140,,,,,,,,,,,,,0,,,,,S,sols,,,136,4.498204,45.821182
2019-1011840,2019-09-04,000001,Vente,2000,,,LES GOUTTES,B017,69490,69008,Ancy,69,,,69008000AE0075,,,,,,,,,,,,,0,,,,,P,prés,,,1630,4.522337,45.835258
2019-1011840,2019-09-04,000001,Vente,2000,,,LES GOUTTES,B017,69490,69008,Ancy,69,,,69008000AE0094,,,,,,,,,,,,,0,,,,,P,prés,,,872,4.528232,45.833868
2019-1012483,2019-10-28,000002,Vente,126000,170,,RUE JOSEPH CHAMBON,0114,69490,69008,Ancy,69,,,69008000AB0342,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,22,0,,,,,,4.507936,45.836546
2019-1012483,2019-10-28,000002,Vente,126000,170,,RUE JOSEPH CHAMBON,0114,69490,69008,Ancy,69,,,69008000AB0342,,,,,,,,,,,,,0,1,Maison,55,2,,,,,,4.507936,45.836546
2019-1012483,2019-10-28,000002,Vente,126000,170,,RUE JOSEPH CHAMBON,0114,69490,69008,Ancy,69,,,69008000AB0342,,,,,,,,,,,,,0,1,Maison,55,2,,,,,,4.507936,45.836546
2019-1013361,2019-12-18,000001,Vente,268630,20,,IMP DES CHALETS,0112,69490,69008,Ancy,69,,,69008000AD0263,,,,,,,,,,,,,0,1,Maison,105,7,S,sols,,,500,4.541056,45.832422
2019-1013361,2019-12-18,000001,Vente,268630,20,,IMP DES CHALETS,0112,69490,69008,Ancy,69,,,69008000AD0263,,,,,,,,,,,,,0,1,Maison,105,7,J,jardins,,,1997,4.541056,45.832422
2019-1013361,2019-12-18,000001,Vente,268630,,,LES CHAPOTIERES,B008,69490,69008,Ancy,69,,,69008000AD0264,,,,,,,,,,,,,0,,,,,S,sols,,,121,4.541328,45.832557
2019-1013373,2019-12-27,000001,Vente,118000,,,CROIX MURIER,B014,69490,69008,Ancy,69,,,69008000AM0076,,,,,,,,,,,,,0,,,,,L,landes,,,737,4.507574,45.834877
2019-1013373,2019-12-27,000001,Vente,118000,,,CROIX MURIER,B014,69490,69008,Ancy,69,,,69008000AM0077,,,,,,,,,,,,,0,,,,,T,terres,,,748,4.507318,45.834553
2019-1013373,2019-12-27,000001,Vente,118000,220,,RTE D'ARJOUX,0033,69490,69008,Ancy,69,,,69008000AM0078,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,1200,4.507856,45.834583
2019-1013373,2019-12-27,000001,Vente,118000,,,CROIX MURIER,B014,69490,69008,Ancy,69,,,69008000AM0079,,,,,,,,,,,,,0,,,,,P,prés,,,3262,4.507476,45.834306
