id_mutation,date_mutation,nature_mutation,price,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,nom_commune,code_departement,lot1_surface_carrez,surface_reelle_bati,type_local,nombre_pieces_principales,surface_terrain,longitude,latitude
2020-676632,2020-03-11,Vente,623330.0,15,,RUE ROUSSY,6160,69004,Lyon 4e Arrondissement,69,106.73,90.0,Appartement,4,0.0,4.82191,45.77477
2020-676632,2020-03-11,Vente,623330.0,15,,RUE ROUSSY,6160,69004,Lyon 4e Arrondissement,69,,15.0,Appartement,1,0.0,4.82191,45.77477
2020-676632,2020-03-11,Vente,623330.0,17,,RUE ROUSSY,6160,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.82184,45.77502
2020-676634,2020-02-21,Vente,330000.0,30,,RUE JEAN-BAPTISTE SAY,3690,69001,Lyon 1er Arrondissement,69,58.4,58.0,Appartement,2,0.0,4.83229,45.77275
2020-676635,2020-02-28,Vente,172000.0,2,,RUE DES GRANGES,3325,69005,Lyon 5e Arrondissement,69,33.94,34.0,Appartement,1,0.0,4.80263,45.75587
2020-676637,2020-02-27,Vente,294052.0,31,,RUE DU 24 MARS 1852,4610,69009,Lyon 9e Arrondissement,69,58.82,59.0,Appartement,3,0.0,4.80161,45.77728
2020-676637,2020-02-27,Vente,294052.0,31,,RUE DU 24 MARS 1852,4610,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80161,45.77728
2020-676638,2020-02-27,Vente,2387962.5,54,B,RUE PIERRE AUDRY,5450,69009,Lyon 9e Arrondissement,69,,520.0,Local industriel. commercial ou assimilé,0,1628.0,4.80689,45.7635
2020-676638,2020-02-27,Vente,2387962.5,54,B,RUE PIERRE AUDRY,5450,69009,Lyon 9e Arrondissement,69,,420.0,Local industriel. commercial ou assimilé,0,1628.0,4.80689,45.7635
2020-676639,2020-02-24,Vente,383000.0,12,,QUAI SAINT ANTOINE,6245,69002,Lyon 2e Arrondissement,69,59.35,58.0,Appartement,2,0.0,4.83233,45.76403
2020-676645,2020-03-10,Vente,218000.0,1,,IMP COURTILLE,1953,69009,Lyon 9e Arrondissement,69,59.27,57.0,Appartement,1,0.0,4.8084,45.77403
2020-676646,2020-03-05,Vente,235000.0,83,,QUAI JOSEPH GILLET,3901,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.82015,45.78747
2020-676646,2020-03-05,Vente,235000.0,83,,QUAI JOSEPH GILLET,3901,69004,Lyon 4e Arrondissement,69,,66.0,Appartement,2,0.0,4.82015,45.78747
2020-676649,2020-02-20,Vente,386750.0,29,,RUE DE MONTRIBLOUD,4905,69009,Lyon 9e Arrondissement,69,,118.0,Appartement,5,0.0,4.7909,45.76775
2020-676652,2020-02-24,Vente,834000.0,122,,CHE DE CHOULANS,1650,69005,Lyon 5e Arrondissement,69,152.81,148.0,Appartement,5,0.0,4.81644,45.75269
2020-676652,2020-02-24,Vente,834000.0,9,,MTE DES GENOVEFAINS,3165,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.81558,45.75171
2020-676653,2020-02-21,Vente,279000.0,122,,AV DU 25E RGT TIR SENEGALAIS,7495,69009,Lyon 9e Arrondissement,69,91.5,92.0,Maison,4,0.0,4.80216,45.78431
2020-676654,2020-03-03,Vente,432400.0,75,T,RUE CHAZIERE,1600,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81465,45.78082
2020-676654,2020-03-03,Vente,432400.0,75,T,RUE CHAZIERE,1600,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81465,45.78082
2020-676654,2020-03-03,Vente,432400.0,75,T,RUE CHAZIERE,1600,69004,Lyon 4e Arrondissement,69,92.3,105.0,Appartement,3,0.0,4.81465,45.78082
2020-676655,2020-02-20,Vente,368000.0,23,,RUE BOURGET,1080,69009,Lyon 9e Arrondissement,69,88.23,88.0,Appartement,4,0.0,4.80824,45.78328
2020-676655,2020-02-20,Vente,368000.0,23,,RUE BOURGET,1080,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80824,45.78328
2020-676656,2020-02-19,Vente,119120.0,26,,MTE DES EPIES,2540,69005,Lyon 5e Arrondissement,69,22.88,29.0,Appartement,1,0.0,4.82358,45.75732
2020-676657,2020-02-24,Vente,181000.0,46,,RUE DE CHAMPVERT,1410,69005,Lyon 5e Arrondissement,69,67.6,67.0,Appartement,3,0.0,4.79433,45.7632
2020-676657,2020-02-24,Vente,181000.0,44,,RUE DE CHAMPVERT,1410,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.79433,45.7632
2020-676658,2020-02-21,Vente,527000.0,11,,RUE DE BREST,1120,69002,Lyon 2e Arrondissement,69,85.62,90.0,Local industriel. commercial ou assimilé,0,0.0,4.83362,45.76396
2020-676660,2020-02-19,Vente,540000.0,2,,RUE D ISLY,3610,69004,Lyon 4e Arrondissement,69,99.3,100.0,Appartement,4,0.0,4.82723,45.77459
2020-676661,2020-02-20,Vente,187000.0,215,,AV BARTHELEMY BUYER,0680,69005,Lyon 5e Arrondissement,69,85.1,83.0,Appartement,4,0.0,4.78956,45.76309
2020-676663,2020-02-25,Vente,350000.0,29,,CRS BAYARD,0730,69002,Lyon 2e Arrondissement,69,,,Dépendance,0,0.0,4.82451,45.74302
2020-676663,2020-02-25,Vente,350000.0,57,,RUE ANTOINE DELANDINE,2120,69002,Lyon 2e Arrondissement,69,64.62,64.0,Appartement,3,0.0,4.82451,45.74302
2020-676666,2020-03-09,Vente,406000.0,3,,RUE DANGON,2075,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81959,45.77676
2020-676666,2020-03-09,Vente,406000.0,1,,RUE DANGON,2075,69004,Lyon 4e Arrondissement,69,,88.0,Appartement,4,0.0,4.81959,45.77676
2020-676668,2020-03-10,Vente,166700.0,9,,RUE DU BEAL,0746,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.79438,45.77106
2020-676668,2020-03-10,Vente,166700.0,9,,RUE DU BEAL,0746,69009,Lyon 9e Arrondissement,69,69.45,66.0,Appartement,3,0.0,4.79438,45.77106
2020-676669,2020-03-09,Vente,230000.0,29,,RUE DE MONTRIBLOUD,4905,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.7909,45.76775
2020-676669,2020-03-09,Vente,230000.0,29,,RUE DE MONTRIBLOUD,4905,69009,Lyon 9e Arrondissement,69,,100.0,Appartement,5,0.0,4.7909,45.76775
2020-676670,2020-02-27,Vente,180000.0,39,,RUE DE LA GARDE,3003,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.78731,45.76177
2020-676670,2020-02-27,Vente,180000.0,39,,RUE DE LA GARDE,3003,69005,Lyon 5e Arrondissement,69,,49.0,Appartement,2,0.0,4.78731,45.76177
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,57.0,Appartement,3,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,56.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,45.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,78.0,Local industriel. commercial ou assimilé,0,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,45.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,103.0,Local industriel. commercial ou assimilé,0,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,44.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,57.0,Appartement,3,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,57.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,57.0,Appartement,3,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,59.0,Appartement,3,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,58.0,Appartement,3,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,57.0,Appartement,3,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,60.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,68.0,Appartement,3,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,55.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,45.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,78.0,Local industriel. commercial ou assimilé,0,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,91.0,Appartement,4,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,67.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,67.0,Appartement,3,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,55.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,45.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,56.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,57.0,Appartement,2,449.0,4.83993,45.78006
2020-676671,2020-02-20,Vente,6500000.0,69,,RUE EUGENE PONS,2620,69004,Lyon 4e Arrondissement,69,,68.0,Appartement,2,449.0,4.83993,45.78006
2020-676672,2020-03-02,Vente,335000.0,3,,RUE TRAMASSAC,7095,69005,Lyon 5e Arrondissement,69,,55.0,Appartement,3,0.0,4.82628,45.76159
2020-676674,2020-02-20,Vente,323000.0,143,,AV BARTHELEMY BUYER,0680,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.79854,45.76309
2020-676674,2020-02-20,Vente,323000.0,143,,AV BARTHELEMY BUYER,0680,69005,Lyon 5e Arrondissement,69,,100.0,Appartement,6,0.0,4.79854,45.76309
2020-676677,2020-03-06,Vente,112000.0,2,,RUE CHARLES PORCHER,1470,69009,Lyon 9e Arrondissement,69,69.18,66.0,Appartement,3,0.0,4.83678,45.80285
2020-676677,2020-03-06,Vente,112000.0,2,,RUE CHARLES PORCHER,1470,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.83678,45.80285
2020-676679,2020-02-27,Vente,357000.0,4,,RUE JEAN MARIE LECLAIR,3785,69009,Lyon 9e Arrondissement,69,,69.0,Appartement,3,0.0,4.80766,45.77056
2020-676679,2020-02-27,Vente,357000.0,17,,AV RENE CASSIN,5925,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80766,45.77056
2020-676680,2020-03-10,Vente,700000.0,14,,QUAI DU COMMERCE,1860,69009,Lyon 9e Arrondissement,69,,12.0,Local industriel. commercial ou assimilé,0,0.0,4.81044,45.78356
2020-676680,2020-03-10,Vente,700000.0,14,,QUAI DU COMMERCE,1860,69009,Lyon 9e Arrondissement,69,,12.0,Local industriel. commercial ou assimilé,0,0.0,4.81044,45.78356
2020-676680,2020-03-10,Vente,700000.0,14,,QUAI DU COMMERCE,1860,69009,Lyon 9e Arrondissement,69,,12.0,Local industriel. commercial ou assimilé,0,0.0,4.81044,45.78356
2020-676680,2020-03-10,Vente,700000.0,14,,QUAI DU COMMERCE,1860,69009,Lyon 9e Arrondissement,69,,12.0,Local industriel. commercial ou assimilé,0,0.0,4.81044,45.78356
2020-676680,2020-03-10,Vente,700000.0,14,,QUAI DU COMMERCE,1860,69009,Lyon 9e Arrondissement,69,,12.0,Local industriel. commercial ou assimilé,0,0.0,4.81044,45.78356
2020-676680,2020-03-10,Vente,700000.0,14,,QUAI DU COMMERCE,1860,69009,Lyon 9e Arrondissement,69,,12.0,Local industriel. commercial ou assimilé,0,0.0,4.81044,45.78356
2020-676680,2020-03-10,Vente,700000.0,14,,QUAI DU COMMERCE,1860,69009,Lyon 9e Arrondissement,69,41.02,319.0,Local industriel. commercial ou assimilé,0,0.0,4.81044,45.78356
2020-676680,2020-03-10,Vente,700000.0,14,,QUAI DU COMMERCE,1860,69009,Lyon 9e Arrondissement,69,,12.0,Local industriel. commercial ou assimilé,0,0.0,4.81044,45.78356
2020-676681,2020-03-04,Vente,304000.0,42,,RUE DES NOYERS,5092,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.78334,45.75299
2020-676681,2020-03-04,Vente,304000.0,42,,RUE DES NOYERS,5092,69005,Lyon 5e Arrondissement,69,64.84,52.0,Appartement,2,0.0,4.78334,45.75299
2020-676682,2020-03-06,Vente,146900.0,16,,RUE CHARLES PORCHER,1470,69009,Lyon 9e Arrondissement,69,87.72,84.0,Appartement,4,0.0,4.83678,45.80285
2020-676682,2020-03-06,Vente,146900.0,2,,RUE CHARLES PORCHER,1470,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.83678,45.80285
2020-676682,2020-03-06,Vente,146900.0,2,,RUE CHARLES PORCHER,1470,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.83678,45.80285
2020-676685,2020-03-16,Vente,250000.0,169,,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.77886,45.75348
2020-676685,2020-03-16,Vente,250000.0,165,B,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.77886,45.75348
2020-676685,2020-03-16,Vente,250000.0,163,T,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,,88.0,Appartement,4,0.0,4.77886,45.75348
2020-676689,2020-03-10,Vente,1022000.0,34,,QUAI ST VINCENT,6590,69001,Lyon 1er Arrondissement,69,,132.0,Appartement,5,0.0,4.82518,45.76865
2020-676689,2020-03-10,Vente,1022000.0,36,,QUAI ST VINCENT,6590,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.82571,45.76868
2020-676690,2020-02-27,Vente,238000.0,50,,RUE SMITH,6795,69002,Lyon 2e Arrondissement,69,,,Dépendance,0,0.0,4.82211,45.7427
2020-676690,2020-02-27,Vente,238000.0,50,,RUE SMITH,6795,69002,Lyon 2e Arrondissement,69,50.69,49.0,Appartement,2,0.0,4.82211,45.7427
2020-676692,2020-02-25,Vente,263980.0,25,,RUE TABLES CLAUDIENNES,6880,69001,Lyon 1er Arrondissement,69,50.94,54.0,Appartement,2,0.0,4.83182,45.77097
2020-676695,2020-02-27,Vente,472100.0,104,B,RUE PHILIPPE DE LASSALLE,5420,69004,Lyon 4e Arrondissement,69,78.75,76.0,Maison,3,0.0,4.82095,45.78284
2020-676697,2020-03-03,Vente,141000.0,9,,RUE DU GARET,3025,69001,Lyon 1er Arrondissement,69,20.81,20.0,Appartement,1,0.0,4.83718,45.76709
2020-676699,2020-03-02,Vente,122000.0,9,,RUE DU GARET,3025,69001,Lyon 1er Arrondissement,69,18.15,15.0,Appartement,1,0.0,4.83718,45.76709
2020-676700,2020-03-13,Vente,369430.0,123,,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,70.64,70.0,Appartement,3,0.0,4.78326,45.75396
2020-676700,2020-03-13,Vente,369430.0,123,,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.78326,45.75396
2020-676700,2020-03-13,Vente,369430.0,123,,RUE JOLIOT CURIE,3895,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.78326,45.75396
2020-676703,2020-03-11,Vente,440000.0,12,,RUE RENE LEYNAUD,5990,69001,Lyon 1er Arrondissement,69,113.0,141.0,Appartement,4,0.0,4.83295,45.76959
2020-676707,2020-03-16,Vente,525000.0,26,,RUE VICTOR HUGO,7405,69002,Lyon 2e Arrondissement,69,97.24,104.0,Appartement,3,0.0,4.83003,45.75483
2020-676709,2020-02-18,Vente,165000.0,220,,AV BARTHELEMY BUYER,0680,69009,Lyon 9e Arrondissement,69,,52.0,Appartement,3,0.0,4.78802,45.76494
2020-676710,2020-02-28,Vente,514300.0,2,,RUE LOUIS THEVENET,4355,69004,Lyon 4e Arrondissement,69,,74.0,Appartement,3,0.0,4.83776,45.77694
2020-676712,2020-03-13,Vente,592550.0,6,,RUE D'ALGERIE,0160,69001,Lyon 1er Arrondissement,69,90.04,96.0,Appartement,4,0.0,4.8312,45.76713
2020-676715,2020-03-17,Vente,275978.0,8,B,RUE DES AQUEDUCS,0415,69005,Lyon 5e Arrondissement,69,104.0,103.0,Appartement,5,0.0,4.79713,45.75727
2020-676717,2020-03-13,Vente,100000.0,42,,RUE DENFERT ROCHEREAU,2130,69004,Lyon 4e Arrondissement,69,20.24,20.0,Appartement,1,0.0,4.8263,45.77625
2020-676721,2020-02-24,Vente,17000.0,35,,RUE JACQUES - LOUIS HENON,3465,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.82861,45.77936
2020-676724,2020-02-28,Vente,336000.0,63,,AV DU POINT DU JOUR,5620,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.80052,45.75578
2020-676724,2020-02-28,Vente,336000.0,32,,RUE DES GRANGES,3325,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.80034,45.75523
2020-676724,2020-02-28,Vente,336000.0,32,,RUE DES GRANGES,3325,69005,Lyon 5e Arrondissement,69,78.01,76.0,Appartement,3,0.0,4.80034,45.75523
2020-676726,2020-02-20,Vente,99000.0,26,,RUE D IVRY,3615,69004,Lyon 4e Arrondissement,69,19.64,20.0,Appartement,1,0.0,4.83546,45.77702
2020-676727,2020-02-26,Vente,16000.0,20,,RUE GEORGES MARTIN WITKOWSKI,3115,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.7875,45.74779
2020-676727,2020-02-26,Vente,16000.0,20,,RUE GEORGES MARTIN WITKOWSKI,3115,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.7875,45.74779
2020-676728,2020-02-26,Vente,227500.0,156,,RUE COMMANDANT CHARCOT,1825,69005,Lyon 5e Arrondissement,69,78.46,83.0,Appartement,4,0.0,4.7867,45.74639
2020-676728,2020-02-26,Vente,227500.0,156,,RUE COMMANDANT CHARCOT,1825,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.7867,45.74639
2020-676730,2020-03-13,Vente,270000.0,51,,RUE HENRI GORJUS,3505,69004,Lyon 4e Arrondissement,69,63.93,64.0,Appartement,4,0.0,4.82307,45.78033
2020-676732,2020-03-03,Vente,210000.0,22,,RUE ROGER SALENGRO,6100,69009,Lyon 9e Arrondissement,69,46.81,50.0,Appartement,2,0.0,4.80619,45.7781
2020-676734,2020-03-13,Vente,242000.0,100,,RUE DOCTEUR EDMOND LOCARD,2223,69005,Lyon 5e Arrondissement,69,,82.0,Appartement,5,0.0,4.79552,45.75993
2020-676735,2020-02-26,Vente,90000.0,2,,RUE DE CRIMEE,1990,69001,Lyon 1er Arrondissement,69,,15.0,Appartement,1,0.0,4.82745,45.77328
2020-676736,2020-03-03,Vente,1226500.0,16,,RUE BARODET,0655,69004,Lyon 4e Arrondissement,69,133.0,128.0,Appartement,6,0.0,4.82574,45.77792
2020-676736,2020-03-03,Vente,1226500.0,18,,RUE BARODET,0655,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.82574,45.77792
2020-676742,2020-02-21,Vente,269738.0,38,,RUE DENUZIERE,2140,69002,Lyon 2e Arrondissement,69,71.47,71.0,Appartement,3,0.0,4.81949,45.74505
2020-676742,2020-02-21,Vente,269738.0,38,,RUE DENUZIERE,2140,69002,Lyon 2e Arrondissement,69,,,Dépendance,0,0.0,4.81949,45.74505
2020-676743,2020-03-03,Vente,695000.0,5,,RUE DUHAMEL,2370,69002,Lyon 2e Arrondissement,69,,135.0,Appartement,3,0.0,4.82942,45.75055
2020-676744,2020-02-06,Vente,170000.0,11,,RUE DES CAPUCINS,1245,69001,Lyon 1er Arrondissement,69,,30.0,Local industriel. commercial ou assimilé,0,0.0,4.83319,45.76931
2020-676744,2020-02-06,Vente,170000.0,5,,PL DES CAPUCINS,1240,69001,Lyon 1er Arrondissement,69,,30.0,Local industriel. commercial ou assimilé,0,0.0,4.83267,45.76888
2020-676745,2020-03-18,Vente,275000.0,10,,RUE DE L ARBRE SEC,0425,69001,Lyon 1er Arrondissement,69,53.09,72.0,Appartement,3,0.0,4.83505,45.76628
2020-676747,2020-03-11,Vente,360000.0,58,,RUE JACQUARD,3630,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.8243,45.77662
2020-676748,2020-03-16,Vente,233000.0,29,,CRS BAYARD,0730,69002,Lyon 2e Arrondissement,69,,,Dépendance,0,0.0,4.82451,45.74302
2020-676748,2020-03-16,Vente,233000.0,57,,RUE ANTOINE DELANDINE,2120,69002,Lyon 2e Arrondissement,69,44.36,44.0,Appartement,2,0.0,4.82451,45.74302
2020-676749,2020-02-26,Vente,474600.0,12,,RUE ST-POLYCARPE,6535,69001,Lyon 1er Arrondissement,69,,81.0,Appartement,3,0.0,4.83412,45.76887
2020-676750,2020-03-04,Vente,285000.0,39,,RUE DES CHARTREUX,1550,69001,Lyon 1er Arrondissement,69,,45.0,Appartement,2,0.0,4.82506,45.77212
2020-676751,2020-02-28,Vente,325000.0,13,,RUE TRANSVERSALE,7110,69009,Lyon 9e Arrondissement,69,85.23,92.0,Appartement,2,0.0,4.80659,45.77976
2020-676752,2020-02-26,Vente,30000.0,52,,RUE HENRI GORJUS,3505,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.82425,45.7823
2020-676752,2020-02-26,Vente,30000.0,52,,RUE HENRI GORJUS,3505,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.82425,45.7823
2020-676752,2020-02-26,Vente,30000.0,52,,RUE HENRI GORJUS,3505,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.82425,45.7823
2020-676753,2020-02-26,Vente,410000.0,3,,PL VANDERPOL,7250,69009,Lyon 9e Arrondissement,69,94.24,85.0,Appartement,5,0.0,4.80854,45.77344
2020-676754,2020-02-27,Vente,218500.0,65,,RUE DE ST CYR,6295,69009,Lyon 9e Arrondissement,69,73.72,63.0,Appartement,4,0.0,4.80667,45.78671
2020-676756,2020-03-20,Vente,17500.0,6,,RUE DES GRANGES,3325,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.80263,45.75587
2020-676757,2020-02-26,Vente,345000.0,5,,AV JOANNES MASSET,3885,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80054,45.77276
2020-676757,2020-02-26,Vente,345000.0,5,,AV JOANNES MASSET,3885,69009,Lyon 9e Arrondissement,69,67.3,67.0,Appartement,3,0.0,4.80054,45.77276
2020-676762,2020-03-16,Vente,410000.0,6,,RUE PHILIPPE DE LASSALLE,5420,69004,Lyon 4e Arrondissement,69,81.25,79.0,Appartement,3,0.0,4.82137,45.77481
2020-676766,2020-03-09,Vente,238000.0,53,,RUE ANTOINE DELANDINE,2120,69002,Lyon 2e Arrondissement,69,,50.0,Appartement,2,0.0,4.82477,45.74346
2020-676767,2020-03-04,Vente,236500.0,25,,RUE DU BOURBONNAIS,1065,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80296,45.77377
2020-676767,2020-03-04,Vente,236500.0,25,,RUE DU BOURBONNAIS,1065,69009,Lyon 9e Arrondissement,69,50.05,49.0,Appartement,2,0.0,4.80296,45.77377
2020-676768,2020-03-02,Vente,125500.0,7,,PL MAURICE BARIOD,4670,69009,Lyon 9e Arrondissement,69,,98.0,Local industriel. commercial ou assimilé,0,0.0,4.82558,45.80216
2020-676768,2020-03-02,Vente,125500.0,4,,PL MAURICE BARIOD,4670,69009,Lyon 9e Arrondissement,69,,83.0,Local industriel. commercial ou assimilé,0,0.0,4.82558,45.80216
2020-676771,2020-03-19,Vente,285250.0,14,,QUAI JOSEPH GILLET,3901,69004,Lyon 4e Arrondissement,69,,72.0,Appartement,3,0.0,4.81438,45.77222
2020-676771,2020-03-19,Vente,285250.0,9,,QUAI JOSEPH GILLET,3901,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81438,45.77222
2020-676775,2020-03-09,Vente,260000.0,5,,MTE DE LA BUTTE,1160,69001,Lyon 1er Arrondissement,69,47.38,50.0,Appartement,1,0.0,4.81615,45.76882
2020-676777,2020-03-13,Vente,1179966.8,7,,RUE DU PLAT,5585,69002,Lyon 2e Arrondissement,69,,223.0,Appartement,6,0.0,4.8298,45.75827
2020-676780,2020-02-28,Vente,10000.0,52,,RUE HENRI GORJUS,3505,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.82425,45.7823
2020-676782,2020-03-20,Vente,176610.0,2,,RUE MOULOUDJI,4965,69009,Lyon 9e Arrondissement,69,61.69,61.0,Appartement,3,0.0,4.79384,45.78767
2020-676782,2020-03-20,Vente,176610.0,1,,RUE ARTHUR RIMBAUD,0485,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.79384,45.78767
2020-676783,2020-03-07,Vente,121000.0,6,,RUE DESIREE,2165,69001,Lyon 1er Arrondissement,69,,82.0,Appartement,2,0.0,4.83513,45.7683
2020-676784,2020-03-12,Vente,1.0,18,,RUE D'ENGHIEN,2515,69002,Lyon 2e Arrondissement,69,,36.0,Local industriel. commercial ou assimilé,0,0.0,4.82554,45.7519
2020-676785,2020-02-25,Vente,393585.0,46,,RUE HECTOR BERLIOZ,3440,69009,Lyon 9e Arrondissement,69,15.98,,Dépendance,0,0.0,4.82319,45.80016
